"Stock_Item_Key","WWI_Stock_Item_ID","Stock_Item","Color","Selling_Package","Buying_Package","Brand","Size","Lead_Time_Days","Quantity_Per_Outer","Is_Chiller_Stock","Barcode","Tax_Rate","Unit_Price","Recommended_Retail_Price","Typical_Weight_Per_Unit","Photo","Valid_From","Valid_To","Lineage_Key"
"144","76","ザ・グ 赤シャツ Tシャツ (白) 3XS","白","Each","Carton","N/A","3XS","7","12","False","N/A","7.000","18.00","26.91","0.250","","2022-01-01 00:00:00.0000000","2025-05-31 23:00:00.0000000","5"
"399","76","ザ・グ 赤シャツ Tシャツ (白) 3XS","白","Each","Carton","N/A","3XS","7","12","False","N/A","7.000","18.00","26.91","0.250","","2025-05-31 23:00:00.0000000","9999-12-31 23:59:59.9999990","5"
"400","77","ザ・グ 赤シャツ Tシャツ (白) XXS","白","Each","Carton","N/A","XXS","7","12","False","N/A","7.000","18.00","26.91","0.250","","2025-05-31 23:00:00.0000000","9999-12-31 23:59:59.9999990","5"
"401","78","ザ・グ 赤シャツ Tシャツ (白) XS","白","Each","Carton","N/A","XS","7","12","False","N/A","7.000","18.00","26.91","0.250","","2025-05-31 23:00:00.0000000","9999-12-31 23:59:59.9999990","5"
"402","79","ザ・グ 赤シャツ Tシャツ (白) S","白","Each","Carton","N/A","S","7","12","False","N/A","7.000","18.00","26.91","0.300","","2025-05-31 23:00:00.0000000","9999-12-31 23:59:59.9999990","5"
"403","80","ザ・グ 赤シャツ Tシャツ (白) M","白","Each","Carton","N/A","M","7","12","False","N/A","7.000","18.00","26.91","0.350","","2025-05-31 23:00:00.0000000","9999-12-31 23:59:59.9999990","5"
"404","81","ザ・グ 赤シャツ Tシャツ (白) L","白","Each","Carton","N/A","L","7","12","False","N/A","7.000","18.00","26.91","0.350","","2025-05-31 23:00:00.0000000","9999-12-31 23:59:59.9999990","5"
"405","82","ザ・グ 赤シャツ Tシャツ (白) XL","白","Each","Carton","N/A","XL","7","12","False","N/A","7.000","18.00","26.91","0.350","","2025-05-31 23:00:00.0000000","9999-12-31 23:59:59.9999990","5"
"406","83","ザ・グ 赤シャツ Tシャツ (白) XXL","白","Each","Carton","N/A","XXL","7","12","False","N/A","7.000","18.00","26.91","0.400","","2025-05-31 23:00:00.0000000","9999-12-31 23:59:59.9999990","5"
"407","84","ザ・グ 赤シャツ Tシャツ (白) 3XL","白","Each","Carton","N/A","3XL","7","12","False","N/A","7.000","18.00","26.91","0.400","","2025-05-31 23:00:00.0000000","9999-12-31 23:59:59.9999990","5"
"408","85","ザ・グ 赤シャツ Tシャツ (白) 4XL","白","Each","Carton","N/A","4XL","7","12","False","N/A","7.000","18.00","26.91","0.400","","2025-05-31 23:00:00.0000000","9999-12-31 23:59:59.9999990","5"
"409","86","ザ・グ 赤シャツ Tシャツ (白) 5XL","白","Each","Carton","N/A","5XL","7","12","False","N/A","7.000","18.00","26.91","0.400","","2025-05-31 23:00:00.0000000","9999-12-31 23:59:59.9999990","5"
"410","87","ザ・グ 赤シャツ Tシャツ (白) 6XL","白","Each","Carton","N/A","6XL","7","12","False","N/A","7.000","18.00","26.91","0.400","","2025-05-31 23:00:00.0000000","9999-12-31 23:59:59.9999990","5"
"411","88","ザ・グ 赤シャツ Tシャツ (白) 7XL","白","Each","Carton","N/A","7XL","7","12","False","N/A","7.000","18.00","26.91","0.450","","2025-05-31 23:00:00.0000000","9999-12-31 23:59:59.9999990","5"
"412","89","ザ・グ 赤シャツ Tシャツ (黒) 3XS","黒","Each","Carton","N/A","3XS","7","12","False","N/A","7.000","18.00","26.91","0.250","","2025-05-31 23:00:00.0000000","9999-12-31 23:59:59.9999990","5"
"413","90","ザ・グ 赤シャツ Tシャツ (黒) XXS","黒","Each","Carton","N/A","XXS","7","12","False","N/A","7.000","18.00","26.91","0.250","","2025-05-31 23:00:00.0000000","9999-12-31 23:59:59.9999990","5"
"414","91","ザ・グ 赤シャツ Tシャツ (黒) XS","黒","Each","Carton","N/A","XS","7","12","False","N/A","7.000","18.00","26.91","0.250","","2025-05-31 23:00:00.0000000","9999-12-31 23:59:59.9999990","5"
"415","92","ザ・グ 赤シャツ Tシャツ (黒) S","黒","Each","Carton","N/A","S","7","12","False","N/A","7.000","18.00","26.91","0.300","","2025-05-31 23:00:00.0000000","9999-12-31 23:59:59.9999990","5"
"416","93","ザ・グ 赤シャツ Tシャツ (黒) M","黒","Each","Carton","N/A","M","7","12","False","N/A","7.000","18.00","26.91","0.350","","2025-05-31 23:00:00.0000000","9999-12-31 23:59:59.9999990","5"
"417","94","ザ・グ 赤シャツ Tシャツ (黒) L","黒","Each","Carton","N/A","L","7","12","False","N/A","7.000","18.00","26.91","0.350","","2025-05-31 23:00:00.0000000","9999-12-31 23:59:59.9999990","5"
"418","95","ザ・グ 赤シャツ Tシャツ (黒) XL","黒","Each","Carton","N/A","XL","7","12","False","N/A","7.000","18.00","26.91","0.350","","2025-05-31 23:00:00.0000000","9999-12-31 23:59:59.9999990","5"
"419","96","ザ・グ 赤シャツ Tシャツ (黒) XXL","黒","Each","Carton","N/A","XXL","7","12","False","N/A","7.000","18.00","26.91","0.400","","2025-05-31 23:00:00.0000000","9999-12-31 23:59:59.9999990","5"
"420","97","ザ・グ 赤シャツ Tシャツ (黒) 3XL","黒","Each","Carton","N/A","3XL","7","12","False","N/A","7.000","18.00","26.91","0.400","","2025-05-31 23:00:00.0000000","9999-12-31 23:59:59.9999990","5"
"421","98","ザ・グ 赤シャツ Tシャツ (黒) 4XL","黒","Each","Carton","N/A","4XL","7","12","False","N/A","7.000","18.00","26.91","0.400","","2025-05-31 23:00:00.0000000","9999-12-31 23:59:59.9999990","5"
"422","99","ザ・グ 赤シャツ Tシャツ (黒) 5XL","黒","Each","Carton","N/A","5XL","7","12","False","N/A","7.000","18.00","26.91","0.400","","2025-05-31 23:00:00.0000000","9999-12-31 23:59:59.9999990","5"
"423","100","ザ・グ 赤シャツ Tシャツ (黒) 6XL","黒","Each","Carton","N/A","6XL","7","12","False","N/A","7.000","18.00","26.91","0.400","","2025-05-31 23:00:00.0000000","9999-12-31 23:59:59.9999990","5"
"424","101","ザ・グ 赤シャツ Tシャツ (黒) 7XL","黒","Each","Carton","N/A","7XL","7","12","False","N/A","7.000","18.00","26.91","0.450","","2025-05-31 23:00:00.0000000","9999-12-31 23:59:59.9999990","5"
"14","206","油性マーカー 黒 5mm 芯 (黒) 5mm","N/A","Each","Each","N/A","5mm","14","12","False","N/A","14.000","2.70","4.04","0.100","","2022-01-01 00:00:00.0000000","2025-05-31 23:00:00.0000000","5"
"306","206","油性マーカー 黒 5mm 芯 (黒) 5mm","N/A","Each","Each","N/A","5mm","14","12","False","N/A","14.000","2.70","4.04","0.100","","2025-05-31 23:00:00.0000000","2025-05-31 23:12:00.0000000","5"
"658","206","油性マーカー 黒 5mm 芯 (黒) 5mm","N/A","Each","Each","N/A","5mm","14","12","False","N/A","14.000","2.70","4.04","0.100","","2025-05-31 23:12:00.0000000","9999-12-31 23:59:59.9999990","5"
"13","207","油性マーカー 青 5mm 芯 (青) 5mm","N/A","Each","Each","N/A","5mm","14","12","False","N/A","14.000","2.70","4.04","0.100","","2022-01-01 00:00:00.0000000","2025-05-31 23:00:00.0000000","5"
"305","207","油性マーカー 青 5mm 芯 (青) 5mm","N/A","Each","Each","N/A","5mm","14","12","False","N/A","14.000","2.70","4.04","0.100","","2025-05-31 23:00:00.0000000","2025-05-31 23:12:00.0000000","5"
"659","207","油性マーカー 青 5mm 芯 (青) 5mm","N/A","Each","Each","N/A","5mm","14","12","False","N/A","14.000","2.70","4.04","0.100","","2025-05-31 23:12:00.0000000","9999-12-31 23:59:59.9999990","5"
"12","208","油性マーカー 赤 5mm 芯 (赤) 5mm","N/A","Each","Each","N/A","5mm","14","12","False","N/A","14.000","2.70","4.04","0.100","","2022-01-01 00:00:00.0000000","2025-05-31 23:00:00.0000000","5"
"304","208","油性マーカー 赤 5mm 芯 (赤) 5mm","N/A","Each","Each","N/A","5mm","14","12","False","N/A","14.000","2.70","4.04","0.100","","2025-05-31 23:00:00.0000000","2025-05-31 23:12:00.0000000","5"
"660","208","油性マーカー 赤 5mm 芯 (赤) 5mm","N/A","Each","Each","N/A","5mm","14","12","False","N/A","14.000","2.70","4.04","0.100","","2025-05-31 23:12:00.0000000","9999-12-31 23:59:59.9999990","5"
"0","0","Unknown","N/A","N/A","N/A","N/A","N/A","0","0","False","N/A","0.000","0.00","0.00","0.000","","2022-01-01 00:00:00.0000000","9999-12-31 23:59:59.9999990","0"
"110","110","スーパーヒーロー アクション ジャケット (青) S","青","Each","Each","N/A","S","12","1","False","N/A","12.000","25.00","37.38","0.300","","2022-01-01 00:00:00.0000000","2025-05-31 23:00:00.0000000","5"
"111","109","スーパーヒーロー アクション ジャケット (青) XS","青","Each","Each","N/A","XS","12","1","False","N/A","12.000","25.00","37.38","0.300","","2022-01-01 00:00:00.0000000","2025-05-31 23:00:00.0000000","5"
"112","108","スーパーヒーロー アクション ジャケット (青) XXS","青","Each","Each","N/A","XXS","12","1","False","N/A","12.000","25.00","37.38","0.300","","2022-01-01 00:00:00.0000000","2025-05-31 23:00:00.0000000","5"
"113","107","スーパーヒーロー アクション ジャケット (青) 3XS","青","Each","Each","N/A","3XS","12","1","False","N/A","12.000","25.00","37.38","0.300","","2022-01-01 00:00:00.0000000","2025-05-31 23:00:00.0000000","5"
"430","107","スーパーヒーロー アクション ジャケット (青) 3XS","青","Each","Each","N/A","3XS","12","1","False","N/A","12.000","25.00","37.38","0.300","","2025-05-31 23:00:00.0000000","9999-12-31 23:59:59.9999990","5"
"431","108","スーパーヒーロー アクション ジャケット (青) XXS","青","Each","Each","N/A","XXS","12","1","False","N/A","12.000","25.00","37.38","0.300","","2025-05-31 23:00:00.0000000","9999-12-31 23:59:59.9999990","5"
"432","109","スーパーヒーロー アクション ジャケット (青) XS","青","Each","Each","N/A","XS","12","1","False","N/A","12.000","25.00","37.38","0.300","","2025-05-31 23:00:00.0000000","9999-12-31 23:59:59.9999990","5"
"433","110","スーパーヒーロー アクション ジャケット (青) S","青","Each","Each","N/A","S","12","1","False","N/A","12.000","25.00","37.38","0.300","","2025-05-31 23:00:00.0000000","9999-12-31 23:59:59.9999990","5"
"103","117","スーパーヒーロー アクション ジャケット (青) 5XL","青","Each","Each","N/A","5XL","12","1","False","N/A","12.000","34.00","50.83","0.400","","2022-01-01 00:00:00.0000000","2025-05-31 23:00:00.0000000","5"
"104","116","スーパーヒーロー アクション ジャケット (青) 4XL","青","Each","Each","N/A","4XL","12","1","False","N/A","12.000","34.00","50.83","0.400","","2022-01-01 00:00:00.0000000","2025-05-31 23:00:00.0000000","5"
"105","115","スーパーヒーロー アクション ジャケット (青) 3XL","青","Each","Each","N/A","3XL","12","1","False","N/A","12.000","34.00","50.83","0.400","","2022-01-01 00:00:00.0000000","2025-05-31 23:00:00.0000000","5"
"106","114","スーパーヒーロー アクション ジャケット (青) XXL","青","Each","Each","N/A","XXL","12","1","False","N/A","12.000","30.00","44.85","0.350","","2022-01-01 00:00:00.0000000","2025-05-31 23:00:00.0000000","5"
"107","113","スーパーヒーロー アクション ジャケット (青) XL","青","Each","Each","N/A","XL","12","1","False","N/A","12.000","30.00","44.85","0.350","","2022-01-01 00:00:00.0000000","2025-05-31 23:00:00.0000000","5"
"108","112","スーパーヒーロー アクション ジャケット (青) L","青","Each","Each","N/A","L","12","1","False","N/A","12.000","30.00","44.85","0.350","","2022-01-01 00:00:00.0000000","2025-05-31 23:00:00.0000000","5"
"109","111","スーパーヒーロー アクション ジャケット (青) M","青","Each","Each","N/A","M","12","1","False","N/A","12.000","30.00","44.85","0.350","","2022-01-01 00:00:00.0000000","2025-05-31 23:00:00.0000000","5"
"434","111","スーパーヒーロー アクション ジャケット (青) M","青","Each","Each","N/A","M","12","1","False","N/A","12.000","30.00","44.85","0.350","","2025-05-31 23:00:00.0000000","9999-12-31 23:59:59.9999990","5"
"435","112","スーパーヒーロー アクション ジャケット (青) L","青","Each","Each","N/A","L","12","1","False","N/A","12.000","30.00","44.85","0.350","","2025-05-31 23:00:00.0000000","9999-12-31 23:59:59.9999990","5"
"436","113","スーパーヒーロー アクション ジャケット (青) XL","青","Each","Each","N/A","XL","12","1","False","N/A","12.000","30.00","44.85","0.350","","2025-05-31 23:00:00.0000000","9999-12-31 23:59:59.9999990","5"
"437","114","スーパーヒーロー アクション ジャケット (青) XXL","青","Each","Each","N/A","XXL","12","1","False","N/A","12.000","30.00","44.85","0.350","","2025-05-31 23:00:00.0000000","9999-12-31 23:59:59.9999990","5"
"438","115","スーパーヒーロー アクション ジャケット (青) 3XL","青","Each","Each","N/A","3XL","12","1","False","N/A","12.000","34.00","50.83","0.400","","2025-05-31 23:00:00.0000000","9999-12-31 23:59:59.9999990","5"
"439","116","スーパーヒーロー アクション ジャケット (青) 4XL","青","Each","Each","N/A","4XL","12","1","False","N/A","12.000","34.00","50.83","0.400","","2025-05-31 23:00:00.0000000","9999-12-31 23:59:59.9999990","5"
"440","117","スーパーヒーロー アクション ジャケット (青) 5XL","青","Each","Each","N/A","5XL","12","1","False","N/A","12.000","34.00","50.83","0.400","","2025-05-31 23:00:00.0000000","9999-12-31 23:59:59.9999990","5"
