col_a,col_b,col_c,col_d,col_e,col_f,col_g,col_h,col_i
SHP-012994,W-17,FG-0042,2025-04-09,10,10,1,1,西日本
SHP-012995,W-13,FG-0009,2024-10-25,10,10,1,1,海外
SHP-012996,W-07,FG-0078,2024-10-29,100,100,1,1,東日本
SHP-012997,W-07,FG-0023,2025-10-31,20,20,1,1,東日本
SHP-012998,W-15,FG-0064,2025-09-15,50,50,0,1,西日本
SHP-012999,W-07,FG-0022,2025-02-12,20,20,1,1,西日本
SHP-013000,W-16,FG-0029,2026-03-21,100,100,1,1,東日本
SHP-013001,W-23,FG-0059,2024-06-28,100,100,1,1,北日本
SHP-013002,W-07,FG-0059,2024-03-28,20,20,1,1,海外
SHP-013003,W-12,FG-0026,2026-04-03,50,50,1,1,海外
SHP-013004,W-01,FG-0048,2024-10-30,50,50,1,1,東日本
SHP-013005,W-10,FG-0004,2025-01-04,100,100,1,1,東日本
SHP-013006,W-03,FG-0015,2025-03-23,100,68,1,0,東日本
SHP-013007,W-10,FG-0027,2025-08-19,20,20,1,1,海外
SHP-013008,W-10,FG-0045,2024-05-16,100,100,1,1,西日本
SHP-013009,W-18,FG-0014,2025-06-16,10,10,1,1,西日本
SHP-013010,W-12,FG-0037,2024-01-13,10,10,1,1,西日本
SHP-013011,W-20,FG-0004,2024-01-08,50,50,1,1,北日本
SHP-013012,W-05,FG-0072,2024-02-01,20,20,0,1,海外
SHP-013013,W-03,FG-0011,2025-05-29,100,100,1,1,北日本
SHP-013014,W-07,FG-0074,2024-10-01,100,100,1,1,西日本
SHP-013015,W-12,FG-0050,2025-11-26,10,10,1,1,海外
SHP-013016,W-02,FG-0079,2025-05-17,10,10,1,1,北日本
SHP-013017,W-15,FG-0069,2025-02-28,50,50,1,1,東日本
SHP-013018,W-16,FG-0071,2024-10-26,20,20,1,1,東日本
SHP-013019,W-09,FG-0025,2025-12-03,100,100,1,1,西日本
SHP-013020,W-09,FG-0011,2025-10-19,100,100,1,1,海外
SHP-013021,W-05,FG-0035,2026-01-03,10,10,1,1,東日本
SHP-013022,W-12,FG-0039,2024-04-18,50,50,1,1,北日本
SHP-013023,W-13,FG-0009,2025-02-14,50,50,1,1,東日本
SHP-013024,W-13,FG-0055,2025-04-11,10,10,1,1,東日本
SHP-013025,W-21,FG-0031,2024-02-09,50,50,1,1,東日本
SHP-013026,W-13,FG-0078,2024-07-10,50,45,1,0,北日本
SHP-013027,W-14,FG-0057,2025-01-27,50,50,1,1,北日本
SHP-013028,W-06,FG-0019,2024-12-03,10,10,0,1,北日本
SHP-013029,W-11,FG-0029,2024-07-07,20,20,0,1,海外
SHP-013030,W-15,FG-0041,2025-06-02,100,100,1,1,東日本
SHP-013031,W-12,FG-0078,2025-10-07,20,20,1,1,海外
SHP-013032,W-05,FG-0021,2025-07-08,10,10,1,1,東日本
SHP-013033,W-11,FG-0036,2025-07-07,100,100,1,1,北日本
SHP-013034,W-09,FG-0017,2025-03-29,100,100,1,1,西日本
SHP-013035,W-15,FG-0075,2024-11-21,100,100,1,1,西日本
SHP-013036,W-14,FG-0018,2024-04-24,50,50,1,1,海外
SHP-013037,W-11,FG-0009,2025-08-24,10,10,1,1,海外
SHP-013038,W-23,FG-0041,2024-11-25,10,10,1,1,西日本
SHP-013039,W-12,FG-0032,2025-12-11,100,100,1,1,海外
SHP-013040,W-21,FG-0020,2026-03-28,20,20,1,1,海外
SHP-013041,W-24,FG-0055,2026-03-21,10,10,1,1,海外
SHP-013042,W-24,FG-0011,2025-01-27,20,20,1,1,東日本
SHP-013043,W-08,FG-0049,2024-04-26,10,10,1,1,東日本
SHP-013044,W-07,FG-0055,2025-05-18,100,100,1,1,西日本
SHP-013045,W-21,FG-0049,2024-06-16,100,100,1,1,東日本
SHP-013046,W-24,FG-0079,2026-02-19,50,50,1,1,東日本
SHP-013047,W-08,FG-0044,2025-06-16,50,50,1,1,北日本
SHP-013048,W-08,FG-0028,2025-07-06,100,100,1,1,北日本
SHP-013049,W-12,FG-0039,2025-10-11,50,50,1,1,東日本
SHP-013050,W-19,FG-0055,2024-10-18,10,10,1,1,海外
SHP-013051,W-02,FG-0057,2026-03-05,10,10,1,1,北日本
SHP-013052,W-11,FG-0006,2025-07-21,50,50,1,1,北日本
SHP-013053,W-06,FG-0070,2025-05-19,50,50,1,1,西日本
SHP-013054,W-19,FG-0038,2025-11-03,10,9,1,0,東日本
SHP-013055,W-06,FG-0066,2026-03-21,100,100,1,1,海外
SHP-013056,W-16,FG-0075,2025-10-05,100,100,1,1,西日本
SHP-013057,W-08,FG-0058,2024-12-31,50,50,1,1,西日本
SHP-013058,W-20,FG-0011,2024-02-22,20,20,1,1,北日本
SHP-013059,W-11,FG-0039,2024-04-09,100,100,1,1,西日本
SHP-013060,W-09,FG-0028,2025-08-19,50,50,1,1,海外
SHP-013061,W-12,FG-0023,2024-10-04,100,100,1,1,北日本
SHP-013062,W-11,FG-0017,2024-09-10,20,20,0,1,西日本
SHP-013063,W-05,FG-0040,2026-03-30,20,12,1,0,北日本
SHP-013064,W-16,FG-0038,2025-02-27,10,10,1,1,西日本
SHP-013065,W-21,FG-0063,2024-12-12,20,20,1,1,西日本
SHP-013066,W-03,FG-0042,2026-02-25,20,20,1,1,北日本
SHP-013067,W-17,FG-0050,2025-10-07,10,10,1,1,東日本
SHP-013068,W-22,FG-0034,2024-06-25,50,50,1,1,北日本
SHP-013069,W-03,FG-0002,2024-05-03,50,50,1,1,東日本
SHP-013070,W-08,FG-0056,2024-04-10,20,20,1,1,海外
SHP-013071,W-06,FG-0058,2026-04-27,20,20,1,1,東日本
SHP-013072,W-21,FG-0052,2025-07-18,10,10,1,1,西日本
SHP-013073,W-13,FG-0042,2025-05-12,50,50,1,1,西日本
SHP-013074,W-02,FG-0051,2026-02-07,50,50,1,1,北日本
SHP-013075,W-07,FG-0003,2024-08-29,20,20,0,1,北日本
SHP-013076,W-02,FG-0024,2025-10-22,50,50,1,1,東日本
SHP-013077,W-18,FG-0033,2025-10-02,100,100,1,1,西日本
SHP-013078,W-12,FG-0044,2025-04-10,100,100,1,1,北日本
SHP-013079,W-15,FG-0025,2024-12-07,100,100,1,1,海外
SHP-013080,W-01,FG-0056,2024-07-19,100,100,1,1,東日本
SHP-013081,W-08,FG-0008,2025-01-29,100,100,1,1,海外
SHP-013082,W-22,FG-0009,2025-07-09,20,20,1,1,北日本
SHP-013083,W-21,FG-0032,2024-06-30,10,10,1,1,東日本
SHP-013084,W-07,FG-0010,2024-06-06,50,50,1,1,北日本
SHP-013085,W-06,FG-0076,2026-03-14,20,20,1,1,東日本
SHP-013086,W-01,FG-0037,2025-10-30,50,50,1,1,海外
SHP-013087,W-22,FG-0019,2024-07-19,20,20,1,1,海外
SHP-013088,W-19,FG-0008,2024-03-27,50,50,1,1,北日本
SHP-013089,W-23,FG-0066,2024-10-12,100,100,1,1,海外
SHP-013090,W-21,FG-0018,2024-08-05,100,100,1,1,西日本
SHP-013091,W-12,FG-0037,2026-03-15,50,50,1,1,西日本
SHP-013092,W-03,FG-0064,2025-01-31,10,10,1,1,海外
SHP-013093,W-03,FG-0013,2026-03-02,50,50,1,1,西日本
SHP-013094,W-03,FG-0061,2025-04-09,10,10,1,1,西日本
SHP-013095,W-19,FG-0010,2025-11-27,50,50,1,1,海外
SHP-013096,W-16,FG-0047,2025-02-04,50,50,1,1,東日本
SHP-013097,W-20,FG-0062,2024-11-14,100,100,1,1,西日本
SHP-013098,W-04,FG-0023,2024-07-06,20,20,1,1,西日本
SHP-013099,W-09,FG-0033,2024-09-27,100,100,1,1,北日本
SHP-013100,W-17,FG-0014,2025-10-06,20,20,1,1,東日本
SHP-013101,W-14,FG-0034,2025-09-16,10,10,1,1,北日本
SHP-013102,W-19,FG-0075,2024-07-26,10,6,1,0,西日本
SHP-013103,W-02,FG-0063,2024-08-15,10,9,1,0,北日本
SHP-013104,W-07,FG-0072,2024-10-27,10,10,1,1,海外
SHP-013105,W-05,FG-0027,2024-04-22,20,20,0,1,北日本
SHP-013106,W-22,FG-0045,2024-11-05,10,10,1,1,西日本
SHP-013107,W-22,FG-0061,2025-09-06,100,100,1,1,海外
SHP-013108,W-19,FG-0050,2025-08-27,20,20,1,1,西日本
SHP-013109,W-24,FG-0053,2025-09-06,20,20,1,1,東日本
SHP-013110,W-16,FG-0055,2025-01-16,10,10,1,1,北日本
SHP-013111,W-18,FG-0042,2025-04-21,100,100,1,1,東日本
SHP-013112,W-03,FG-0017,2024-09-18,100,100,1,1,北日本
SHP-013113,W-03,FG-0054,2024-02-27,50,50,1,1,東日本
SHP-013114,W-14,FG-0018,2024-05-21,50,46,1,0,北日本
SHP-013115,W-19,FG-0072,2026-03-28,50,50,0,1,西日本
SHP-013116,W-23,FG-0056,2025-10-19,20,20,1,1,北日本
SHP-013117,W-23,FG-0003,2026-03-25,20,20,1,1,北日本
SHP-013118,W-08,FG-0065,2025-06-21,50,50,1,1,北日本
SHP-013119,W-23,FG-0005,2024-02-18,50,50,1,1,北日本
SHP-013120,W-12,FG-0023,2026-01-15,100,100,1,1,東日本
SHP-013121,W-17,FG-0014,2025-02-10,20,20,1,1,東日本
SHP-013122,W-17,FG-0049,2024-05-21,20,20,1,1,西日本
SHP-013123,W-21,FG-0019,2025-02-05,10,10,1,1,西日本
SHP-013124,W-02,FG-0021,2025-07-27,50,50,1,1,北日本
SHP-013125,W-05,FG-0001,2026-03-07,20,20,0,1,海外
SHP-008751,W-15,FG-0028,2025-01-22,10,10,1,1,東日本
SHP-008752,W-14,FG-0015,2024-10-11,50,50,0,1,海外
SHP-008753,W-07,FG-0013,2025-09-27,20,20,0,1,東日本
SHP-008754,W-20,FG-0054,2026-01-05,20,20,1,1,東日本
SHP-008755,W-12,FG-0054,2024-08-22,20,20,1,1,東日本
SHP-008756,W-21,FG-0030,2024-11-01,100,100,1,1,海外
SHP-008757,W-18,FG-0079,2025-07-26,10,7,1,0,東日本
SHP-008758,W-17,FG-0032,2024-12-11,20,20,1,1,北日本
SHP-008759,W-21,FG-0010,2025-12-29,20,20,0,1,海外
SHP-008760,W-20,FG-0042,2025-07-06,100,100,0,1,東日本
SHP-008761,W-09,FG-0079,2025-01-10,50,50,1,1,北日本
SHP-008762,W-08,FG-0058,2024-12-27,50,50,1,1,海外
SHP-008763,W-13,FG-0039,2025-04-22,20,20,0,1,西日本
SHP-008764,W-09,FG-0077,2025-12-01,100,100,1,1,北日本
SHP-008765,W-09,FG-0055,2025-03-15,20,20,1,1,海外
SHP-008766,W-03,FG-0007,2024-07-01,100,100,1,1,東日本
SHP-008767,W-17,FG-0015,2025-03-18,50,50,1,1,東日本
SHP-008768,W-21,FG-0077,2024-12-12,100,100,1,1,海外
SHP-008769,W-16,FG-0042,2025-08-31,20,20,1,1,北日本
SHP-008770,W-13,FG-0047,2026-02-18,20,20,1,1,東日本
SHP-008771,W-20,FG-0014,2024-04-06,10,10,1,1,北日本
SHP-008772,W-12,FG-0004,2024-05-30,100,100,1,1,北日本
SHP-008773,W-11,FG-0062,2025-11-15,50,50,1,1,海外
SHP-008774,W-11,FG-0038,2024-08-14,10,10,1,1,西日本
SHP-008775,W-08,FG-0057,2025-08-09,100,100,0,1,東日本
SHP-008776,W-02,FG-0079,2025-09-01,20,20,1,1,東日本
SHP-008777,W-15,FG-0049,2025-08-27,50,50,1,1,海外
SHP-008778,W-16,FG-0056,2024-05-13,100,100,1,1,海外
SHP-008779,W-07,FG-0043,2026-04-12,100,100,1,1,北日本
SHP-008780,W-03,FG-0052,2024-09-04,50,50,1,1,東日本
SHP-008781,W-19,FG-0047,2026-04-27,10,10,1,1,西日本
SHP-008782,W-20,FG-0004,2024-03-17,100,100,1,1,北日本
SHP-008783,W-08,FG-0079,2025-04-28,100,100,1,1,東日本
SHP-008784,W-23,FG-0007,2024-08-11,50,50,1,1,北日本
SHP-008785,W-11,FG-0037,2026-01-04,20,20,0,1,北日本
SHP-008786,W-04,FG-0043,2026-01-03,100,100,1,1,西日本
SHP-008787,W-03,FG-0029,2024-03-12,20,14,1,0,海外
SHP-008788,W-03,FG-0024,2025-04-12,100,100,1,1,海外
SHP-008789,W-13,FG-0062,2025-12-09,50,50,1,1,北日本
SHP-008790,W-24,FG-0025,2025-04-12,20,20,1,1,北日本
SHP-008791,W-02,FG-0047,2025-05-06,10,10,1,1,北日本
SHP-008792,W-12,FG-0028,2026-03-24,20,13,1,0,西日本
SHP-008793,W-12,FG-0026,2025-01-13,10,10,1,1,北日本
SHP-008794,W-06,FG-0032,2024-11-05,50,36,1,0,北日本
SHP-008795,W-07,FG-0038,2026-02-14,50,35,1,0,海外
SHP-008796,W-01,FG-0048,2024-03-03,20,20,0,1,東日本
SHP-008797,W-05,FG-0062,2024-04-23,100,100,1,1,北日本
SHP-008798,W-13,FG-0004,2024-01-05,50,50,1,1,東日本
SHP-008799,W-16,FG-0061,2024-10-13,20,20,1,1,海外
SHP-008800,W-06,FG-0060,2025-07-31,100,100,1,1,西日本
SHP-008801,W-01,FG-0044,2026-01-03,100,100,1,1,北日本
SHP-008802,W-06,FG-0078,2025-11-15,100,62,1,0,海外
SHP-008803,W-07,FG-0036,2024-04-09,10,6,1,0,海外
SHP-008804,W-10,FG-0059,2025-05-14,20,20,1,1,東日本
SHP-008805,W-05,FG-0052,2025-07-11,50,50,1,1,東日本
SHP-008806,W-11,FG-0067,2026-03-28,50,50,1,1,北日本
SHP-008807,W-20,FG-0075,2025-05-19,50,50,1,1,東日本
SHP-008808,W-11,FG-0005,2025-11-09,100,100,1,1,海外
SHP-008809,W-04,FG-0035,2024-04-15,50,50,1,1,北日本
SHP-008810,W-02,FG-0024,2025-08-20,100,100,1,1,北日本
SHP-008811,W-18,FG-0076,2026-04-12,100,100,1,1,東日本
SHP-008812,W-22,FG-0047,2026-03-11,100,100,1,1,海外
SHP-008813,W-02,FG-0059,2024-05-28,100,100,1,1,西日本
SHP-008814,W-17,FG-0004,2025-06-24,50,50,1,1,東日本
SHP-008815,W-17,FG-0022,2025-08-08,20,20,1,1,海外
SHP-008816,W-06,FG-0050,2024-10-21,100,100,1,1,海外
SHP-008817,W-05,FG-0028,2025-05-09,100,100,1,1,東日本
SHP-008818,W-16,FG-0077,2024-05-03,100,100,1,1,海外
SHP-008819,W-23,FG-0007,2024-09-23,50,50,1,1,西日本
SHP-008820,W-03,FG-0038,2025-11-10,20,20,1,1,海外
SHP-008821,W-24,FG-0078,2025-02-04,20,20,0,1,海外
SHP-008822,W-15,FG-0050,2024-06-12,20,20,1,1,海外
SHP-008823,W-03,FG-0005,2025-12-03,20,20,1,1,東日本
SHP-008824,W-03,FG-0076,2025-07-12,20,20,1,1,西日本
SHP-008825,W-11,FG-0019,2026-03-02,100,100,1,1,海外
SHP-008826,W-10,FG-0070,2024-07-08,20,20,0,1,西日本
SHP-008827,W-02,FG-0059,2025-09-02,50,50,1,1,北日本
SHP-008828,W-24,FG-0052,2026-01-03,50,41,1,0,東日本
SHP-008829,W-23,FG-0032,2024-02-20,100,100,1,1,東日本
SHP-008830,W-06,FG-0038,2024-12-20,100,100,1,1,西日本
SHP-008831,W-03,FG-0020,2024-03-08,50,50,0,1,西日本
SHP-008832,W-10,FG-0014,2024-02-25,50,50,1,1,北日本
SHP-008833,W-12,FG-0040,2025-11-09,50,50,1,1,海外
SHP-008834,W-12,FG-0036,2025-04-02,20,20,1,1,海外
SHP-008835,W-06,FG-0066,2025-04-24,100,100,1,1,北日本
SHP-008836,W-15,FG-0066,2025-08-11,100,100,1,1,北日本
SHP-008837,W-22,FG-0019,2024-01-16,10,7,1,0,西日本
SHP-008838,W-08,FG-0049,2025-05-21,100,100,1,1,東日本
SHP-008839,W-15,FG-0052,2026-01-18,10,10,1,1,北日本
SHP-008840,W-17,FG-0068,2026-03-28,50,40,1,0,北日本
SHP-008841,W-10,FG-0039,2025-07-06,50,50,1,1,西日本
SHP-008842,W-07,FG-0034,2025-04-19,50,50,1,1,北日本
SHP-008843,W-24,FG-0065,2025-11-03,20,20,1,1,東日本
SHP-008844,W-04,FG-0074,2024-03-27,10,10,1,1,北日本
SHP-008845,W-04,FG-0019,2025-07-25,10,10,1,1,西日本
SHP-008846,W-22,FG-0038,2025-02-03,10,10,1,1,北日本
SHP-008847,W-04,FG-0063,2024-05-03,10,10,1,1,海外
SHP-008848,W-07,FG-0040,2024-05-28,20,20,1,1,海外
SHP-008849,W-15,FG-0038,2024-06-04,100,100,1,1,北日本
SHP-008850,W-05,FG-0074,2025-01-18,100,100,0,1,東日本
SHP-008851,W-23,FG-0066,2024-06-02,10,10,1,1,西日本
SHP-008852,W-06,FG-0076,2024-12-07,10,10,1,1,海外
SHP-008853,W-24,FG-0049,2025-06-11,20,20,1,1,東日本
SHP-008854,W-23,FG-0074,2026-04-30,20,20,1,1,西日本
SHP-008855,W-12,FG-0059,2025-12-05,100,100,1,1,西日本
SHP-008856,W-22,FG-0005,2025-01-20,20,20,1,1,東日本
SHP-008857,W-19,FG-0018,2024-01-12,50,50,1,1,海外
SHP-008858,W-04,FG-0015,2026-03-02,50,50,1,1,北日本
SHP-008859,W-04,FG-0080,2026-03-14,20,20,1,1,西日本
SHP-008860,W-02,FG-0075,2024-06-26,50,50,1,1,北日本
SHP-008861,W-01,FG-0047,2026-02-04,50,50,1,1,西日本
SHP-008862,W-13,FG-0034,2024-07-09,10,10,1,1,北日本
SHP-008863,W-05,FG-0042,2024-05-12,100,78,1,0,北日本
SHP-008864,W-05,FG-0065,2026-04-23,100,100,1,1,東日本
SHP-008865,W-03,FG-0077,2024-02-24,50,50,1,1,北日本
SHP-008866,W-23,FG-0069,2024-10-18,10,10,1,1,西日本
SHP-008867,W-21,FG-0001,2025-02-21,50,50,1,1,北日本
SHP-008868,W-09,FG-0038,2026-01-07,10,10,1,1,海外
SHP-008869,W-04,FG-0004,2024-02-11,50,50,1,1,北日本
SHP-008870,W-17,FG-0051,2024-04-11,20,20,1,1,西日本
SHP-008871,W-13,FG-0074,2025-12-25,100,100,0,1,東日本
SHP-008872,W-17,FG-0051,2025-10-14,50,50,0,1,西日本
SHP-008873,W-21,FG-0019,2025-12-06,20,20,0,1,西日本
SHP-008874,W-09,FG-0023,2025-01-29,100,100,1,1,海外
SHP-008875,W-15,FG-0045,2025-07-08,10,10,1,1,東日本
SHP-008876,W-11,FG-0032,2026-01-10,10,10,1,1,海外
SHP-008877,W-01,FG-0046,2024-09-10,10,10,1,1,北日本
SHP-008878,W-12,FG-0061,2024-09-24,50,50,1,1,北日本
SHP-008879,W-17,FG-0005,2025-08-24,50,50,1,1,北日本
SHP-008880,W-04,FG-0049,2024-06-19,50,50,1,1,西日本
SHP-008881,W-20,FG-0037,2025-06-06,50,50,1,1,海外
SHP-008882,W-03,FG-0002,2024-04-07,50,50,1,1,西日本
SHP-008883,W-05,FG-0042,2024-09-02,50,50,0,1,西日本
SHP-008884,W-22,FG-0013,2024-04-08,50,50,1,1,西日本
SHP-008885,W-07,FG-0060,2025-05-23,100,100,1,1,北日本
SHP-008886,W-19,FG-0078,2025-07-15,10,10,0,1,東日本
SHP-008887,W-07,FG-0054,2025-06-19,20,20,0,1,北日本
SHP-008888,W-01,FG-0060,2025-06-10,20,20,1,1,西日本
SHP-008889,W-20,FG-0036,2025-12-02,10,10,1,1,西日本
SHP-008890,W-16,FG-0021,2024-05-18,100,100,1,1,西日本
SHP-008891,W-22,FG-0058,2024-03-07,20,13,1,0,西日本
SHP-008892,W-13,FG-0023,2024-08-18,10,10,1,1,東日本
SHP-008893,W-14,FG-0068,2024-06-22,50,50,1,1,西日本
SHP-008894,W-22,FG-0008,2024-10-16,10,10,1,1,北日本
SHP-008895,W-15,FG-0049,2024-08-24,10,10,1,1,北日本
SHP-008896,W-10,FG-0026,2025-12-13,50,34,1,0,西日本
SHP-008897,W-17,FG-0018,2026-01-01,20,20,1,1,西日本
SHP-008898,W-02,FG-0022,2024-08-21,100,100,1,1,海外
SHP-008899,W-20,FG-0046,2024-03-15,20,20,1,1,海外
SHP-008900,W-22,FG-0037,2024-09-21,10,10,1,1,北日本
SHP-008901,W-20,FG-0062,2025-07-24,100,100,1,1,海外
SHP-008902,W-06,FG-0025,2025-10-10,20,20,1,1,西日本
SHP-008903,W-07,FG-0007,2025-07-21,100,81,1,0,西日本
SHP-008904,W-16,FG-0039,2025-02-08,50,45,0,0,海外
SHP-008905,W-19,FG-0014,2025-08-21,50,50,1,1,東日本
SHP-008906,W-01,FG-0027,2024-06-10,10,10,1,1,北日本
SHP-008907,W-06,FG-0035,2025-01-01,20,20,0,1,西日本
SHP-008908,W-07,FG-0051,2025-01-15,100,100,1,1,海外
SHP-008909,W-11,FG-0035,2024-12-10,100,100,1,1,北日本
SHP-008910,W-05,FG-0015,2024-07-22,50,50,1,1,北日本
SHP-008911,W-22,FG-0001,2026-03-27,100,100,0,1,東日本
SHP-008912,W-16,FG-0036,2024-01-02,20,20,1,1,西日本
SHP-008913,W-09,FG-0025,2025-10-25,50,50,1,1,北日本
SHP-008914,W-19,FG-0064,2026-02-19,100,100,1,1,東日本
SHP-008915,W-11,FG-0050,2024-07-12,10,10,1,1,北日本
SHP-008916,W-09,FG-0006,2025-05-30,10,10,0,1,西日本
SHP-008917,W-24,FG-0010,2025-06-24,50,50,1,1,海外
SHP-008918,W-24,FG-0014,2025-06-17,100,100,1,1,東日本
SHP-008919,W-15,FG-0057,2025-10-31,100,100,1,1,北日本
SHP-008920,W-18,FG-0047,2025-02-14,100,100,0,1,北日本
SHP-008921,W-10,FG-0001,2025-03-12,20,20,1,1,北日本
SHP-008922,W-03,FG-0080,2024-09-26,20,20,1,1,海外
SHP-008923,W-14,FG-0057,2025-08-01,20,20,1,1,西日本
SHP-008924,W-12,FG-0066,2025-08-11,20,20,1,1,北日本
SHP-008925,W-09,FG-0054,2024-04-21,20,20,1,1,西日本
SHP-008926,W-09,FG-0047,2025-05-08,20,20,1,1,海外
SHP-008927,W-05,FG-0071,2025-04-22,20,20,1,1,東日本
SHP-008928,W-17,FG-0005,2024-09-09,10,10,1,1,北日本
SHP-008929,W-05,FG-0079,2025-11-16,10,10,1,1,北日本
SHP-008930,W-20,FG-0068,2024-06-25,100,100,1,1,海外
SHP-008931,W-24,FG-0033,2025-06-14,20,20,1,1,東日本
SHP-008932,W-19,FG-0028,2024-02-29,20,20,1,1,海外
SHP-008933,W-13,FG-0060,2024-05-03,100,100,0,1,海外
SHP-008934,W-21,FG-0062,2025-04-29,20,20,1,1,海外
SHP-008935,W-22,FG-0058,2024-11-14,20,20,1,1,東日本
SHP-008936,W-07,FG-0071,2024-11-06,20,20,1,1,西日本
SHP-008937,W-05,FG-0002,2025-04-19,50,39,1,0,海外
SHP-008938,W-05,FG-0045,2025-02-15,10,10,1,1,海外
SHP-008939,W-07,FG-0059,2025-07-28,20,20,0,1,海外
SHP-008940,W-24,FG-0041,2024-05-24,10,10,1,1,海外
SHP-008941,W-16,FG-0047,2025-02-02,50,50,1,1,北日本
SHP-008942,W-05,FG-0080,2025-08-03,50,50,1,1,海外
SHP-008943,W-02,FG-0040,2025-02-02,10,10,1,1,西日本
SHP-008944,W-16,FG-0018,2025-03-04,10,10,1,1,西日本
SHP-008945,W-14,FG-0075,2025-08-17,10,7,1,0,北日本
SHP-008946,W-14,FG-0063,2025-07-11,20,20,1,1,海外
SHP-008947,W-12,FG-0026,2024-12-14,50,50,1,1,北日本
SHP-008948,W-21,FG-0029,2025-11-18,100,100,1,1,西日本
SHP-008949,W-11,FG-0027,2025-08-29,100,100,1,1,北日本
SHP-008950,W-10,FG-0027,2025-07-10,100,100,1,1,東日本
SHP-008951,W-19,FG-0012,2024-02-29,50,50,1,1,西日本
SHP-008952,W-09,FG-0029,2025-05-23,100,100,1,1,西日本
SHP-008953,W-08,FG-0029,2025-02-04,20,20,1,1,海外
SHP-008954,W-04,FG-0011,2025-07-25,10,10,1,1,北日本
SHP-008955,W-20,FG-0053,2026-01-06,50,50,1,1,海外
SHP-008956,W-12,FG-0005,2025-05-25,100,100,1,1,西日本
SHP-008957,W-13,FG-0010,2025-02-26,50,50,1,1,北日本
SHP-008958,W-12,FG-0044,2025-06-16,100,100,1,1,海外
SHP-008959,W-07,FG-0008,2024-10-26,10,10,1,1,西日本
SHP-008960,W-06,FG-0013,2024-10-07,50,50,1,1,西日本
SHP-008961,W-17,FG-0077,2024-01-19,100,100,1,1,東日本
SHP-008962,W-17,FG-0036,2024-07-01,20,20,1,1,海外
SHP-008963,W-05,FG-0040,2024-12-09,10,10,1,1,海外
SHP-008964,W-22,FG-0035,2025-12-12,50,50,1,1,西日本
SHP-008965,W-05,FG-0013,2026-04-06,50,50,1,1,東日本
SHP-008966,W-16,FG-0016,2025-10-05,50,35,1,0,東日本
SHP-008967,W-10,FG-0063,2025-05-22,20,20,1,1,海外
SHP-008968,W-17,FG-0038,2025-01-17,20,20,1,1,東日本
SHP-008969,W-21,FG-0014,2025-12-18,10,7,1,0,海外
SHP-008970,W-14,FG-0080,2025-03-13,100,100,1,1,海外
SHP-008971,W-24,FG-0015,2025-07-23,50,50,1,1,東日本
SHP-008972,W-04,FG-0073,2024-07-20,10,10,1,1,東日本
SHP-008973,W-10,FG-0067,2024-09-02,50,50,1,1,海外
SHP-008974,W-04,FG-0007,2024-08-24,50,50,1,1,西日本
SHP-008975,W-23,FG-0060,2025-06-18,50,50,1,1,海外
SHP-008976,W-15,FG-0066,2024-10-20,20,20,1,1,西日本
SHP-008977,W-03,FG-0047,2025-12-10,10,10,0,1,北日本
SHP-008978,W-15,FG-0038,2026-03-13,50,50,1,1,西日本
SHP-008979,W-03,FG-0041,2025-09-06,20,20,1,1,東日本
SHP-008980,W-12,FG-0051,2025-06-13,50,50,0,1,海外
SHP-008981,W-14,FG-0076,2025-08-26,100,100,1,1,海外
SHP-008982,W-08,FG-0050,2025-11-05,20,20,1,1,東日本
SHP-008983,W-24,FG-0076,2024-06-28,50,50,1,1,東日本
SHP-008984,W-05,FG-0046,2024-10-17,10,10,1,1,東日本
SHP-008985,W-21,FG-0062,2024-06-18,10,10,1,1,北日本
SHP-008986,W-04,FG-0047,2026-04-20,100,100,1,1,海外
SHP-008987,W-01,FG-0074,2026-01-23,50,50,1,1,東日本
SHP-008988,W-24,FG-0034,2024-11-01,10,10,1,1,海外
SHP-008989,W-22,FG-0015,2024-09-25,20,20,1,1,西日本
SHP-008990,W-22,FG-0036,2024-10-09,20,20,1,1,海外
SHP-008991,W-05,FG-0021,2025-09-24,20,14,1,0,東日本
SHP-008992,W-23,FG-0046,2025-10-27,50,50,0,1,東日本
SHP-008993,W-21,FG-0009,2025-01-11,10,10,1,1,西日本
SHP-008994,W-16,FG-0055,2024-11-02,20,20,0,1,北日本
SHP-008995,W-06,FG-0015,2024-02-22,10,10,1,1,西日本
SHP-008996,W-20,FG-0030,2024-03-08,10,6,1,0,海外
SHP-008997,W-12,FG-0070,2025-12-24,100,100,1,1,北日本
SHP-008998,W-13,FG-0054,2025-03-24,20,13,1,0,北日本
SHP-008999,W-06,FG-0013,2026-04-19,20,20,1,1,東日本
SHP-009000,W-01,FG-0063,2024-03-12,20,20,1,1,北日本
SHP-009001,W-01,FG-0028,2025-07-18,20,20,1,1,北日本
SHP-009002,W-12,FG-0075,2024-03-07,20,20,1,1,東日本
SHP-009003,W-07,FG-0015,2024-02-07,20,20,0,1,海外
SHP-009004,W-17,FG-0001,2024-04-17,20,20,1,1,海外
SHP-009005,W-12,FG-0057,2025-02-01,50,50,1,1,海外
SHP-009006,W-08,FG-0041,2025-04-24,20,20,1,1,海外
SHP-009007,W-02,FG-0059,2025-10-21,100,93,1,0,北日本
SHP-009008,W-03,FG-0060,2025-06-22,10,10,1,1,西日本
