col_a,col_b,col_c,col_d,col_e,col_f,col_g,col_h,col_i
20241231,W-18,M-0057,1505,1238,174,851,0,0
20241231,W-18,M-0132,27,0,974,983,1,1
20241231,W-18,M-0002,814,1182,471,122,0,0
20241231,W-18,M-0146,2145,2285,605,189,0,0
20241231,W-18,M-0137,1150,1621,256,520,0,0
20241231,W-18,M-0135,268,0,914,894,1,1
20241231,W-18,M-0068,180,395,980,902,0,0
20241231,W-18,M-0187,1044,1405,756,598,0,0
20241231,W-18,M-0060,1918,1546,349,451,0,0
20241231,W-18,M-0054,1599,1695,890,970,0,0
20241231,W-18,M-0065,37,144,431,261,0,1
20241231,W-18,M-0107,1964,2092,566,646,0,0
20241231,W-18,M-0053,1476,1097,872,97,0,0
20241231,W-18,M-0194,1183,740,755,491,0,0
20241231,W-18,M-0193,1409,1853,727,471,0,0
20241231,W-18,M-0074,2286,2242,100,894,0,0
20241231,W-18,M-0166,469,19,87,23,0,1
20241231,W-18,M-0182,811,999,804,630,0,0
20241231,W-18,M-0191,1193,880,351,309,0,0
20241231,W-18,M-0089,1729,1513,990,629,0,0
20241231,W-18,M-0036,1106,865,455,437,0,0
20241231,W-18,M-0037,2077,2478,178,400,0,0
20241231,W-18,M-0044,480,550,80,906,0,1
20241231,W-18,M-0085,2126,2298,382,866,0,0
20241231,W-18,M-0126,2001,2041,36,161,0,0
20241231,W-18,M-0094,868,1263,631,80,0,0
20241231,W-18,M-0153,1478,1896,250,34,0,0
20241231,W-18,M-0150,416,518,754,675,0,1
20241231,W-18,M-0118,68,343,384,887,0,0
20241231,W-18,M-0059,886,1276,277,10,0,0
20241231,W-18,M-0079,2313,2269,121,480,0,0
20241231,W-18,M-0033,2893,2915,568,548,0,0
20241231,W-18,M-0082,1584,1568,937,558,0,0
20241231,W-18,M-0080,1480,1936,193,913,0,0
20241231,W-18,M-0095,2833,3097,429,863,0,0
20241231,W-18,M-0031,1778,1529,926,159,0,0
20241231,W-18,M-0009,1160,1049,225,642,0,0
20241231,W-18,M-0192,208,572,167,386,0,0
20241231,W-18,M-0163,57,214,949,881,0,0
20241231,W-18,M-0178,2077,2234,775,939,0,0
20241231,W-18,M-0141,2241,2237,930,187,0,0
20241231,W-18,M-0157,950,1357,913,990,0,0
20241231,W-18,M-0028,2462,2883,685,904,0,0
20241231,W-18,M-0140,1343,1475,410,566,0,0
20241231,W-18,M-0055,2547,2771,278,6,0,0
20241231,W-18,M-0138,2875,2591,456,323,0,0
20241231,W-18,M-0087,949,1126,366,869,0,0
20241231,W-18,M-0061,986,1429,407,611,0,0
20241231,W-18,M-0047,2157,1885,652,818,0,0
20241231,W-18,M-0116,2611,2834,124,565,0,0
20241231,W-18,M-0069,1669,1851,702,775,0,0
20241231,W-18,M-0199,159,0,129,209,1,1
20241231,W-18,M-0088,1967,1853,684,442,0,0
20241231,W-18,M-0022,2681,2977,221,32,0,0
20241231,W-18,M-0102,2756,2474,774,619,0,0
20241231,W-18,M-0144,1325,1101,281,740,0,0
20241231,W-18,M-0196,379,146,241,602,0,0
20241231,W-18,M-0197,1097,1401,120,215,0,0
20241231,W-18,M-0046,218,21,629,760,0,1
20241231,W-18,M-0084,467,41,44,48,0,1
20241231,W-18,M-0016,1222,1318,439,904,0,0
20241231,W-18,M-0104,2682,2253,429,316,0,0
20241231,W-18,M-0004,1260,1337,332,306,0,0
20241231,W-18,M-0127,1226,1650,91,92,0,0
20241231,W-18,M-0010,2169,2356,930,529,0,0
20241231,W-18,M-0076,2223,2032,271,537,0,0
20241231,W-18,M-0124,2100,2406,312,653,0,0
20241231,W-18,M-0083,2372,1993,295,36,0,0
20241231,W-18,M-0001,470,647,382,703,0,1
20241231,W-18,M-0067,1311,1413,6,599,0,0
20241231,W-18,M-0008,1275,944,942,422,0,0
20241231,W-18,M-0043,1665,1849,233,167,0,0
20241231,W-18,M-0101,2436,2614,14,384,0,0
20241231,W-18,M-0130,2534,3032,151,471,0,0
20241231,W-18,M-0160,2060,2366,403,521,0,0
20241231,W-18,M-0052,192,288,823,423,0,0
20241231,W-18,M-0128,2660,2661,338,839,0,0
20241231,W-18,M-0056,76,91,218,795,0,0
20241231,W-18,M-0106,831,1299,591,627,0,0
20241231,W-18,M-0188,1828,1554,595,516,0,0
20241231,W-18,M-0112,856,763,729,555,0,0
20241231,W-18,M-0019,1104,1396,787,466,0,0
20241231,W-18,M-0177,2210,2037,999,507,0,0
20241231,W-18,M-0111,721,1025,443,865,0,0
20241231,W-18,M-0155,118,418,372,800,0,0
20241231,W-18,M-0136,1000,941,726,821,0,0
20241231,W-18,M-0020,2253,2306,616,583,0,0
20241231,W-18,M-0012,2058,1976,982,979,0,0
20241231,W-18,M-0152,195,0,363,162,1,1
20241231,W-18,M-0133,2934,2823,938,183,0,0
20241231,W-18,M-0027,1529,1395,761,858,0,0
20241231,W-18,M-0149,2317,2366,836,217,0,0
20241231,W-18,M-0062,995,592,212,480,0,0
20241231,W-18,M-0113,1477,1274,82,242,0,0
20241231,W-18,M-0142,986,1356,629,578,0,0
20241231,W-18,M-0181,2183,1846,691,405,0,0
20241231,W-18,M-0077,348,646,127,3,0,0
20241231,W-18,M-0098,2064,2410,697,172,0,0
20241231,W-18,M-0024,2471,2800,91,825,0,0
20241231,W-18,M-0115,1488,1040,211,349,0,0
20241231,W-18,M-0185,2991,2930,972,591,0,0
20241231,W-18,M-0029,2104,2137,332,80,0,0
20241231,W-18,M-0169,1042,732,307,35,0,0
20241231,W-18,M-0070,1865,2101,473,319,0,0
20241231,W-18,M-0161,1397,1176,448,532,0,0
20241231,W-18,M-0109,1150,894,63,928,0,0
20241231,W-18,M-0103,2117,1628,329,968,0,0
20241231,W-18,M-0164,371,251,398,382,0,0
20241231,W-18,M-0122,1008,1142,951,605,0,0
20241231,W-18,M-0081,1553,1339,329,293,0,0
20241231,W-18,M-0032,521,372,97,990,0,0
20241231,W-18,M-0158,355,633,494,18,0,0
20241231,W-18,M-0189,1298,1416,275,843,0,0
20241231,W-18,M-0071,1134,1014,45,803,0,0
20241231,W-18,M-0174,2752,2415,962,553,0,0
20241231,W-18,M-0145,2313,2691,347,586,0,0
20241231,W-18,M-0123,1784,1670,944,849,0,0
20241231,W-18,M-0139,2253,2288,667,870,0,0
20241231,W-18,M-0015,2898,3393,717,63,0,0
20241231,W-18,M-0072,996,1128,912,669,0,0
20241231,W-18,M-0025,943,1071,724,534,0,0
20241231,W-18,M-0175,1757,1848,1000,388,0,0
20241231,W-18,M-0125,2645,2822,696,950,0,0
20241231,W-18,M-0039,183,238,671,561,0,0
20241231,W-18,M-0091,1188,1344,193,662,0,0
20241231,W-18,M-0034,1404,1544,234,337,0,0
20241231,W-18,M-0050,396,757,66,520,0,0
20241231,W-18,M-0184,1101,803,29,572,0,0
20241231,W-18,M-0134,2038,2463,281,728,0,0
20241231,W-18,M-0200,65,244,925,596,0,0
20241231,W-18,M-0048,1382,1839,592,751,0,0
20241231,W-18,M-0096,2595,2927,448,256,0,0
20241231,W-18,M-0026,2991,2544,861,817,0,0
20241231,W-18,M-0100,2727,2740,281,918,0,0
20241231,W-18,M-0198,2041,2067,81,177,0,0
20241231,W-18,M-0042,796,630,298,987,0,0
20241231,W-18,M-0117,1763,2093,201,731,0,0
20241231,W-19,M-0192,2710,2279,963,216,0,0
20241231,W-19,M-0180,989,974,660,663,0,0
20241231,W-19,M-0051,1717,1322,572,89,0,0
20241231,W-19,M-0144,815,394,984,33,0,1
20241231,W-19,M-0167,2421,2107,724,208,0,0
20241231,W-19,M-0091,1729,2183,73,756,0,0
20241231,W-19,M-0193,682,682,164,13,0,0
20241231,W-19,M-0101,522,79,55,440,0,1
20241231,W-19,M-0014,1105,1088,384,913,0,0
20241231,W-19,M-0110,890,481,925,142,0,0
20241231,W-19,M-0148,2340,2765,558,419,0,0
20241231,W-19,M-0030,1462,1920,11,571,0,0
20241231,W-19,M-0146,2543,2240,499,441,0,0
20241231,W-19,M-0104,2451,2843,151,954,0,0
20241231,W-19,M-0015,911,1364,33,124,0,0
20241231,W-19,M-0131,1425,1646,249,78,0,0
20241231,W-19,M-0129,789,1108,413,81,0,0
20241231,W-19,M-0161,2207,1740,221,358,0,0
20241231,W-19,M-0058,2374,2402,962,100,0,0
20241231,W-19,M-0096,430,0,252,89,1,1
20241231,W-19,M-0073,576,169,730,508,0,0
20241231,W-19,M-0042,1082,1146,215,257,0,0
20241231,W-19,M-0094,144,0,51,975,1,1
20241231,W-19,M-0164,1078,1246,171,765,0,0
20241231,W-19,M-0108,636,655,487,948,0,0
20241231,W-19,M-0170,1643,1464,204,771,0,0
20241231,W-19,M-0157,1845,1982,167,734,0,0
20241231,W-19,M-0158,1488,1391,742,391,0,0
20241231,W-19,M-0083,1269,1403,193,117,0,0
20241231,W-19,M-0114,226,0,389,65,1,1
20241231,W-19,M-0111,2950,3128,473,326,0,0
20241231,W-19,M-0046,864,419,69,100,0,0
20241231,W-19,M-0055,2508,2525,487,277,0,0
20241231,W-19,M-0190,521,136,332,698,0,0
20241231,W-19,M-0018,893,818,728,134,0,0
20241231,W-19,M-0060,1395,1575,604,715,0,0
20241231,W-19,M-0074,1264,1049,225,11,0,0
20241231,W-19,M-0118,1920,1889,513,334,0,0
20241231,W-19,M-0052,1295,1076,330,985,0,0
20241231,W-19,M-0149,1584,1371,27,480,0,0
20241231,W-19,M-0072,1399,1247,277,357,0,0
20241231,W-19,M-0070,1664,1719,926,264,0,0
20241231,W-19,M-0177,76,290,438,841,0,0
20241231,W-19,M-0088,509,169,28,497,0,1
20241231,W-19,M-0019,2751,2308,752,673,0,0
20241231,W-19,M-0165,41,0,541,198,1,1
20241231,W-19,M-0010,743,1014,281,505,0,0
20241231,W-19,M-0032,367,395,224,47,0,0
20241231,W-19,M-0105,2044,2066,907,207,0,0
20241231,W-19,M-0187,600,583,498,808,0,1
20241231,W-19,M-0145,395,465,450,766,0,0
20241231,W-19,M-0003,1571,1622,644,221,0,0
20241231,W-19,M-0123,1477,1282,925,5,0,0
20241231,W-19,M-0181,2466,2704,932,951,0,0
20241231,W-19,M-0087,1491,1760,718,564,0,0
20241231,W-19,M-0037,1661,1433,298,784,0,0
20241231,W-19,M-0059,800,381,771,159,0,0
20241231,W-19,M-0065,2989,2774,407,794,0,0
20241231,W-19,M-0191,2723,2574,853,224,0,0
20241231,W-19,M-0128,187,318,263,593,0,0
20241231,W-19,M-0027,964,637,394,796,0,0
20241231,W-19,M-0132,694,856,643,321,0,0
20241231,W-19,M-0107,723,1002,980,948,0,0
20241231,W-19,M-0001,2200,2146,345,128,0,0
20241231,W-19,M-0078,2829,3073,336,843,0,0
20241231,W-19,M-0056,1993,2276,258,247,0,0
20241231,W-19,M-0020,2541,2372,63,517,0,0
20241231,W-19,M-0097,986,635,353,562,0,0
20241231,W-19,M-0176,174,568,32,178,0,0
20241231,W-19,M-0143,2681,2527,191,260,0,0
20241231,W-19,M-0121,1458,1538,848,285,0,0
20241231,W-19,M-0086,2596,2199,583,764,0,0
20241231,W-19,M-0183,1647,1260,962,216,0,0
20241231,W-19,M-0080,1569,1499,97,26,0,0
20241231,W-19,M-0168,108,599,756,792,0,1
20241231,W-19,M-0137,2718,2345,356,626,0,0
20241231,W-19,M-0090,2771,2388,374,773,0,0
20241231,W-19,M-0120,1572,1120,420,702,0,0
20241231,W-19,M-0062,2286,2664,270,48,0,0
20241231,W-19,M-0071,691,327,234,905,0,1
20241231,W-19,M-0122,2026,2100,820,46,0,0
20241231,W-19,M-0198,66,0,88,312,1,1
20241231,W-19,M-0064,761,920,440,900,0,0
20241231,W-19,M-0040,94,63,338,448,0,1
20241231,W-19,M-0089,1371,1656,497,853,0,0
20241231,W-19,M-0061,2394,2098,787,530,0,0
20241231,W-19,M-0174,706,994,28,406,0,0
20241231,W-19,M-0147,1402,1337,687,697,0,0
20241231,W-19,M-0197,130,608,753,258,0,0
20241231,W-19,M-0092,753,1170,471,870,0,0
20241231,W-19,M-0075,2348,2524,145,188,0,0
20241231,W-19,M-0033,290,633,279,101,0,0
20241231,W-19,M-0171,788,731,454,208,0,0
20241231,W-19,M-0133,666,440,869,235,0,0
20241231,W-19,M-0022,255,459,322,891,0,0
20241231,W-19,M-0163,1612,1147,496,403,0,0
20241231,W-19,M-0016,2700,3151,247,44,0,0
20241231,W-19,M-0024,1997,1947,586,415,0,0
20241231,W-19,M-0115,2956,3039,389,86,0,0
20241231,W-19,M-0050,2134,2271,506,343,0,0
20241231,W-19,M-0093,2346,2336,900,382,0,0
20241231,W-19,M-0053,2484,2695,817,390,0,0
20241231,W-19,M-0140,2421,2367,234,144,0,0
20241231,W-19,M-0035,449,788,691,338,0,0
20241231,W-19,M-0007,1790,1386,734,865,0,0
20241231,W-19,M-0023,1216,1134,875,728,0,0
20241231,W-19,M-0141,2954,2499,160,75,0,0
20241231,W-19,M-0006,1360,924,348,689,0,0
20241231,W-19,M-0008,2785,2785,526,328,0,0
20241231,W-19,M-0127,150,0,809,7,1,1
20241231,W-19,M-0043,2583,2267,853,314,0,0
20241231,W-19,M-0054,851,959,678,605,0,0
20241231,W-19,M-0136,2351,2680,241,559,0,0
20241231,W-19,M-0186,1408,1586,34,228,0,0
20241231,W-19,M-0098,158,0,932,950,1,1
20241231,W-19,M-0185,1695,2060,291,283,0,0
20241231,W-19,M-0102,1934,1704,874,236,0,0
20241231,W-19,M-0028,2671,2552,417,499,0,0
20241231,W-19,M-0063,2545,2445,370,429,0,0
20241231,W-19,M-0112,2918,2639,435,980,0,0
20241231,W-19,M-0119,687,1147,337,991,0,0
20241231,W-19,M-0196,1179,1013,992,291,0,0
20241231,W-19,M-0084,1702,1896,303,524,0,0
20241231,W-19,M-0155,2639,2797,847,435,0,0
20241231,W-19,M-0085,686,874,762,283,0,0
20241231,W-19,M-0153,2026,2130,36,603,0,0
20241231,W-19,M-0100,984,833,354,696,0,1
20241231,W-19,M-0200,2462,2013,977,676,0,0
20241231,W-19,M-0047,1890,1421,977,568,0,0
20241231,W-19,M-0179,912,672,388,752,0,0
20241231,W-19,M-0195,2513,2568,3,654,0,0
20241231,W-19,M-0081,1606,1524,574,261,0,0
20241231,W-19,M-0076,2286,1957,142,978,0,0
20241231,W-19,M-0036,1484,1368,475,716,0,0
20241231,W-19,M-0034,459,181,370,615,0,1
20241231,W-19,M-0044,1749,2054,159,628,0,0
20241231,W-19,M-0152,2926,2971,774,528,0,0
20241231,W-19,M-0069,1790,1670,869,489,0,0
20241231,W-19,M-0173,21,0,54,296,1,1
20241231,W-19,M-0103,2069,2173,331,538,0,0
20241231,W-19,M-0188,888,564,647,698,0,0
20241231,W-19,M-0154,1392,1025,988,528,0,0
20241231,W-19,M-0189,219,0,120,830,1,1
20241231,W-19,M-0109,41,491,73,377,0,0
20241231,W-19,M-0095,2517,2433,346,10,0,0
20241231,W-19,M-0106,1040,1501,431,340,0,0
20241231,W-19,M-0151,2524,2951,72,543,0,0
20241231,W-19,M-0017,1156,1056,556,515,0,0
20241231,W-19,M-0004,209,564,816,487,0,0
20241231,W-19,M-0199,479,737,547,910,0,0
20241231,W-20,M-0154,618,941,554,480,0,0
20241231,W-20,M-0148,104,540,425,797,0,0
20241231,W-20,M-0136,1806,1470,58,116,0,0
20241231,W-20,M-0056,1111,910,764,346,0,0
20241231,W-20,M-0055,798,595,60,634,0,0
20241231,W-20,M-0022,569,554,94,74,0,0
20241231,W-20,M-0120,2350,1858,619,982,0,0
20241231,W-20,M-0045,1228,1125,348,566,0,0
20241231,W-20,M-0164,1096,1404,307,887,0,0
20241231,W-20,M-0129,1207,1591,108,741,0,0
20241231,W-20,M-0163,382,0,762,762,1,1
20241231,W-20,M-0173,2669,2325,375,211,0,0
20241231,W-20,M-0073,2823,2897,482,103,0,0
20241231,W-20,M-0081,1467,1699,598,497,0,0
20241231,W-20,M-0115,1065,1048,236,915,0,0
20241231,W-20,M-0146,1400,1193,221,840,0,0
20241231,W-20,M-0017,1409,1856,873,425,0,0
20241231,W-20,M-0156,717,903,847,835,0,0
20241231,W-20,M-0047,2898,2486,568,557,0,0
20241231,W-20,M-0103,1673,1718,865,34,0,0
20241231,W-20,M-0015,2669,2889,162,564,0,0
20241231,W-20,M-0166,1546,1518,896,641,0,0
20241231,W-20,M-0089,939,937,831,487,0,0
20241231,W-20,M-0009,2027,2101,912,770,0,0
20241231,W-20,M-0153,822,468,553,539,0,0
20241231,W-20,M-0105,2010,1706,152,775,0,0
20241231,W-20,M-0141,363,340,51,538,0,1
20241231,W-20,M-0059,319,0,333,622,1,1
20241231,W-20,M-0168,222,11,411,916,0,1
20241231,W-20,M-0057,2314,2449,110,832,0,0
20241231,W-20,M-0155,1735,2169,970,208,0,0
20241231,W-20,M-0069,1469,1031,64,488,0,0
20241231,W-20,M-0107,2679,2257,595,859,0,0
20241231,W-20,M-0150,2630,2410,811,739,0,0
20241231,W-20,M-0070,1334,1564,697,943,0,0
20241231,W-20,M-0180,659,981,36,262,0,0
20241231,W-20,M-0011,2905,2935,680,753,0,0
20241231,W-20,M-0090,71,0,758,303,1,1
20241231,W-20,M-0188,1937,1999,532,46,0,0
20241231,W-20,M-0149,173,0,66,817,1,1
20241231,W-20,M-0024,1382,1215,2,225,0,0
20241231,W-20,M-0196,1490,1535,433,338,0,0
20241231,W-20,M-0100,2176,2654,106,880,0,0
20241231,W-20,M-0172,1498,1293,87,211,0,0
20241231,W-20,M-0133,1565,1743,243,211,0,0
20241231,W-20,M-0058,1249,983,101,190,0,0
20241231,W-20,M-0039,1991,2135,929,340,0,0
20241231,W-20,M-0010,2745,2515,608,407,0,0
20241231,W-20,M-0028,2441,2663,805,398,0,0
20241231,W-20,M-0018,1684,1838,41,961,0,0
20241231,W-20,M-0152,2137,1719,285,249,0,0
20241231,W-20,M-0050,962,836,619,90,0,0
20241231,W-20,M-0079,451,306,402,947,0,0
20241231,W-20,M-0053,2130,2541,284,914,0,0
20241231,W-20,M-0020,2297,2253,761,882,0,0
20241231,W-20,M-0190,19,0,807,35,1,1
20241231,W-20,M-0165,2845,2708,972,933,0,0
20241231,W-20,M-0195,266,124,77,540,0,0
20241231,W-20,M-0122,2050,1610,173,759,0,0
20241231,W-20,M-0130,1635,1341,20,91,0,0
20241231,W-20,M-0183,1541,1201,16,369,0,0
20241231,W-20,M-0068,2561,2426,954,123,0,0
20241231,W-20,M-0043,2895,2601,475,739,0,0
20241231,W-20,M-0162,2818,2366,112,455,0,0
20241231,W-20,M-0030,595,995,15,351,0,0
20241231,W-20,M-0132,1274,1077,185,1,0,0
20241231,W-20,M-0198,730,470,727,869,0,0
20241231,W-20,M-0048,515,388,155,642,0,0
20241231,W-20,M-0126,552,614,888,871,0,0
20241231,W-20,M-0014,1085,1380,666,595,0,0
20241231,W-20,M-0049,1426,1267,850,388,0,0
20241231,W-20,M-0042,359,21,666,926,0,1
20241231,W-20,M-0065,1257,1402,35,118,0,0
20241231,W-20,M-0104,2688,2202,684,383,0,0
20241231,W-20,M-0124,787,1072,411,67,0,0
20241231,W-20,M-0033,1800,2281,308,421,0,0
20241231,W-20,M-0071,1751,1774,264,212,0,0
20241231,W-20,M-0032,2693,2572,516,248,0,0
20241231,W-20,M-0076,1506,1675,382,568,0,0
20241231,W-20,M-0046,1586,1181,468,848,0,0
20241231,W-20,M-0117,2650,2239,13,155,0,0
20241231,W-20,M-0191,436,834,782,326,0,0
20241231,W-20,M-0034,2586,2941,62,269,0,0
20241231,W-20,M-0197,551,545,480,318,0,0
20241231,W-20,M-0171,1969,1601,667,684,0,0
20241231,W-20,M-0158,2848,3090,712,249,0,0
20241231,W-20,M-0021,2163,1701,453,111,0,0
20241231,W-20,M-0131,2745,2857,859,430,0,0
20241231,W-20,M-0109,2112,2316,860,789,0,0
20241231,W-20,M-0001,2474,2110,408,872,0,0
20241231,W-20,M-0060,238,109,134,64,0,1
20241231,W-20,M-0025,1299,1598,444,821,0,0
20241231,W-20,M-0082,1950,1729,544,532,0,0
20241231,W-20,M-0199,2762,3043,361,55,0,0
20241231,W-20,M-0157,1443,947,640,863,0,0
20241231,W-20,M-0142,299,0,659,780,1,1
20241231,W-20,M-0161,1876,2131,550,276,0,0
20241231,W-20,M-0075,1215,1365,860,506,0,0
20241231,W-20,M-0116,1611,2064,583,241,0,0
20241231,W-20,M-0178,2833,3148,983,896,0,0
20241231,W-20,M-0037,1447,1395,133,975,0,0
20241231,W-20,M-0177,620,915,792,526,0,0
20241231,W-20,M-0074,592,560,128,890,0,1
20241231,W-20,M-0175,2812,2724,615,285,0,0
20241231,W-20,M-0187,316,529,742,466,0,1
20241231,W-20,M-0061,1220,1681,250,667,0,0
20241231,W-20,M-0063,2200,2376,763,881,0,0
20241231,W-20,M-0019,1640,1747,98,926,0,0
20241231,W-20,M-0002,1138,1627,752,879,0,0
20241231,W-20,M-0041,2567,2758,171,182,0,0
20241231,W-20,M-0140,571,419,171,758,0,1
20241231,W-20,M-0114,900,1334,620,422,0,0
20241231,W-20,M-0005,2607,2561,581,738,0,0
20241231,W-20,M-0143,2557,2839,159,917,0,0
20241231,W-20,M-0110,1832,1519,628,124,0,0
20241231,W-20,M-0185,2,0,225,652,1,1
20241231,W-20,M-0036,2136,2039,472,695,0,0
20241231,W-20,M-0106,426,350,980,112,0,0
20241231,W-20,M-0080,374,701,301,102,0,1
20241231,W-20,M-0189,470,847,578,64,0,1
20241231,W-20,M-0093,766,316,725,598,0,0
20241231,W-20,M-0119,1122,702,131,806,0,0
20241231,W-20,M-0101,2693,2929,551,53,0,0
20241231,W-20,M-0181,2325,2114,667,607,0,0
20241231,W-20,M-0147,1798,1419,324,466,0,0
20241231,W-20,M-0184,747,971,85,544,0,0
20241231,W-20,M-0135,633,872,572,871,0,0
20241231,W-20,M-0160,2529,2358,328,807,0,0
20241231,W-20,M-0127,1295,1252,705,548,0,0
20241231,W-20,M-0083,536,138,547,940,0,0
20241231,W-20,M-0123,234,0,447,287,1,1
20241231,W-20,M-0098,1843,1741,164,687,0,0
20241231,W-20,M-0040,2547,2721,462,496,0,0
20241231,W-20,M-0194,2829,2878,125,510,0,0
20241231,W-20,M-0003,1965,1602,68,77,0,0
20241231,W-20,M-0008,1361,1254,756,454,0,0
20241231,W-20,M-0094,2626,2244,439,941,0,0
20241231,W-20,M-0169,2040,2096,83,433,0,0
20241231,W-20,M-0013,1609,1684,75,451,0,0
20241231,W-20,M-0012,2560,2932,940,778,0,0
20241231,W-20,M-0035,567,573,741,631,0,0
20241231,W-20,M-0182,616,128,151,505,0,1
20241231,W-20,M-0052,1041,902,494,61,0,0
20241231,W-20,M-0004,2323,2061,168,863,0,0
20241231,W-20,M-0077,2702,2916,753,746,0,0
20241231,W-20,M-0092,2754,2669,319,35,0,0
20241231,W-20,M-0087,1875,1618,251,3,0,0
20241231,W-20,M-0112,1746,1340,923,377,0,0
20241231,W-20,M-0097,2993,3295,185,710,0,0
20241231,W-20,M-0029,2650,2753,945,482,0,0
20241231,W-21,M-0174,1583,1981,378,393,0,0
20241231,W-21,M-0130,2454,2350,942,634,0,0
20241231,W-21,M-0012,859,642,743,468,0,0
20241231,W-21,M-0001,1905,2128,440,432,0,0
20241231,W-21,M-0055,1216,1410,26,944,0,0
20241231,W-21,M-0126,427,617,422,329,0,0
20241231,W-21,M-0083,1228,911,54,688,0,0
20241231,W-21,M-0099,64,292,676,83,0,0
20241231,W-21,M-0073,624,333,600,974,0,0
20241231,W-21,M-0158,2090,1623,964,798,0,0
20241231,W-21,M-0179,557,684,73,584,0,0
20241231,W-21,M-0064,799,502,221,910,0,0
20241231,W-21,M-0086,730,984,253,52,0,0
20241231,W-21,M-0025,1900,1518,168,290,0,0
20241231,W-21,M-0088,773,574,362,657,0,1
20241231,W-21,M-0122,585,786,317,692,0,0
20241231,W-21,M-0172,2550,2580,241,897,0,0
20241231,W-21,M-0109,914,841,133,963,0,0
20241231,W-21,M-0107,110,217,102,65,0,0
20241231,W-21,M-0042,746,902,193,782,0,0
20241231,W-21,M-0003,1980,1825,474,601,0,0
20241231,W-21,M-0089,2872,3177,504,141,0,0
20241231,W-21,M-0141,2392,2733,214,443,0,0
20241231,W-21,M-0085,2691,2793,994,713,0,0
20241231,W-21,M-0011,2834,2485,58,393,0,0
20241231,W-21,M-0022,1868,1762,927,126,0,0
20241231,W-21,M-0185,2202,2328,727,413,0,0
20241231,W-21,M-0152,2432,2462,836,412,0,0
20241231,W-21,M-0116,2966,3321,454,591,0,0
20241231,W-21,M-0077,511,794,536,212,0,0
20241231,W-21,M-0199,1604,1579,524,396,0,0
20241231,W-21,M-0104,1228,883,89,393,0,0
20241231,W-21,M-0082,1680,1509,757,397,0,0
20241231,W-21,M-0137,2529,2677,284,569,0,0
20241231,W-21,M-0119,1164,1457,433,195,0,0
20241231,W-21,M-0125,1737,1379,6,617,0,0
20241231,W-21,M-0036,2588,2493,217,165,0,0
20241231,W-21,M-0032,2755,2765,13,144,0,0
20241231,W-21,M-0113,566,312,98,497,0,0
20241231,W-21,M-0074,1287,813,39,717,0,1
20241231,W-21,M-0105,744,608,461,474,0,0
20241231,W-21,M-0027,1958,2224,796,872,0,0
20241231,W-21,M-0097,2106,1715,205,46,0,0
20241231,W-21,M-0029,1555,2035,619,110,0,0
20241231,W-21,M-0093,2885,3374,493,211,0,0
20241231,W-21,M-0062,1228,1558,720,234,0,0
20241231,W-21,M-0115,2642,2904,580,49,0,0
20241231,W-21,M-0131,2021,2283,364,100,0,0
20241231,W-21,M-0161,1147,1446,621,361,0,0
20241231,W-21,M-0014,736,537,134,650,0,0
20241231,W-21,M-0102,1927,1605,952,428,0,0
20241231,W-21,M-0138,274,351,967,128,0,0
20241231,W-21,M-0015,2963,2947,733,31,0,0
20241231,W-21,M-0173,2986,3243,546,257,0,0
20241231,W-21,M-0108,1147,707,897,655,0,0
20241231,W-21,M-0132,2825,3124,817,479,0,0
20241231,W-21,M-0164,2117,2566,506,81,0,0
20241231,W-21,M-0139,225,621,353,104,0,0
20241231,W-21,M-0114,1444,1913,53,864,0,0
20241231,W-21,M-0057,1616,1483,739,318,0,0
20241231,W-21,M-0046,1806,1775,47,430,0,0
20241231,W-21,M-0058,715,441,609,897,0,0
20241231,W-21,M-0151,2841,2829,262,656,0,0
20241231,W-21,M-0070,508,719,679,552,0,1
20241231,W-21,M-0198,1360,1056,695,306,0,0
20241231,W-21,M-0095,171,597,179,211,0,0
20241231,W-21,M-0091,1193,969,188,180,0,0
20241231,W-21,M-0002,2031,2250,666,586,0,0
20241231,W-21,M-0053,1606,1439,426,699,0,0
20241231,W-21,M-0180,2194,2672,330,161,0,0
20241231,W-21,M-0183,2896,3218,945,591,0,0
20241231,W-21,M-0144,118,59,28,791,0,1
20241231,W-21,M-0120,2845,2818,127,746,0,0
20241231,W-21,M-0020,1247,1014,622,580,0,0
20241231,W-21,M-0175,2461,2376,186,749,0,0
20241231,W-21,M-0182,633,569,620,373,0,0
20241231,W-21,M-0006,1250,781,967,318,0,0
20241231,W-21,M-0178,2997,2970,422,775,0,0
20241231,W-21,M-0045,389,453,755,887,0,0
20241231,W-21,M-0167,2289,2339,571,560,0,0
20241231,W-21,M-0165,686,575,103,40,0,0
20241231,W-21,M-0087,872,600,617,117,0,0
20241231,W-21,M-0146,1652,1880,704,537,0,0
20241231,W-21,M-0034,46,438,288,364,0,1
20241231,W-21,M-0127,506,151,668,972,0,0
20241231,W-21,M-0149,2227,2130,914,353,0,0
20241231,W-21,M-0166,675,872,378,515,0,0
20241231,W-21,M-0038,2117,2275,795,523,0,0
20241231,W-21,M-0162,613,983,722,987,0,0
20241231,W-21,M-0079,864,858,622,905,0,0
20241231,W-21,M-0076,289,66,298,344,0,1
20241231,W-21,M-0021,2792,3203,680,348,0,0
20241231,W-21,M-0193,755,1104,765,840,0,0
