Stock_Item_Key,WWI_Stock_Item_ID,Stock_Item,Color,Selling_Package,Buying_Package,Brand,Size,Lead_Time_Days,Quantity_Per_Outer,Is_Chiller_Stock,Barcode,Tax_Rate,Unit_Price,Recommended_Retail_Price,Typical_Weight_Per_Unit,Photo,Valid_From,Valid_To,Lineage_Key,Product_Category
118,102,エイリアン オフィサー パーカー (黒) XL,黒,Each,Each,N/A,XL,12,1,False,N/A,12.0,35.0000,52.33,0.400,,2022-01-01 00:00:00.0000000,2025-05-31 23:00:00.0000000,5,商品カテゴリ: 衣料品 > アウター > パーカー
425,102,エイリアン オフィサー パーカー (黒) XL,黒,Each,Each,N/A,XL,12,1,False,N/A,12.0,35.0000,52.33,0.400,,2025-05-31 23:00:00.0000000,9999-12-31 23:59:59.9999990,5,商品カテゴリ: 衣料品 > アウター > パーカー
426,103,エイリアン オフィサー パーカー (黒) XXL,黒,Each,Each,N/A,XXL,12,1,False,N/A,12.0,35.0000,52.33,0.400,,2025-05-31 23:00:00.0000000,9999-12-31 23:59:59.9999990,5,商品カテゴリ: 衣料品 > メンズ > アウター > パーカー
427,104,エイリアン オフィサー パーカー (黒) 3XL,黒,Each,Each,N/A,3XL,12,1,False,N/A,12.0,35.0000,52.33,0.400,,2025-05-31 23:00:00.0000000,9999-12-31 23:59:59.9999990,5,商品カテゴリ: 衣料品 > メンズ > アウター > パーカー
428,105,エイリアン オフィサー パーカー (黒) 4XL,黒,Each,Each,N/A,4XL,12,1,False,N/A,12.0,35.0000,52.33,0.400,,2025-05-31 23:00:00.0000000,9999-12-31 23:59:59.9999990,5,商品カテゴリ: 衣料品 > メンズ > アウター > パーカー
429,106,エイリアン オフィサー パーカー (黒) 5XL,黒,Each,Each,N/A,5XL,12,1,False,N/A,12.0,35.0000,52.33,0.400,,2025-05-31 23:00:00.0000000,9999-12-31 23:59:59.9999990,5,商品カテゴリ: 衣料品 > メンズ > アウター > パーカー
5,215,エアクッションマシン (青),N/A,Each,Each,N/A,N/A,20,1,False,N/A,20.0,1899.0000,2839.01,10.000,,2022-01-01 00:00:00.0000000,2025-05-31 23:00:00.0000000,5,商品カテゴリ: ファッション > メンズ > シャツ > 青色シャツ
297,215,エアクッションマシン (青),N/A,Each,Each,N/A,N/A,20,1,False,N/A,20.0,1899.0000,2839.01,10.000,,2025-05-31 23:00:00.0000000,2025-05-31 23:12:00.0000000,5,商品カテゴリ: ファッション > メンズ > シャツ > 青色シャツ
667,215,エアクッションマシン (青),N/A,Each,Each,N/A,N/A,20,1,False,N/A,20.0,1899.0000,2839.01,10.000,,2025-05-31 23:12:00.0000000,9999-12-31 23:59:59.9999990,5,商品カテゴリ: ファッションアクセサリー
218,2,USB rocket ランチャー (グレー),グレー,Each,Each,N/A,N/A,14,1,False,N/A,14.0,25.0000,37.38,0.300,,2022-01-01 00:00:00.0000000,2025-05-31 23:00:00.0000000,5,商品カテゴリ: USBガジェット・アクセサリー
291,2,USB rocket ランチャー (グレー),スチールグレー,Each,Each,N/A,N/A,14,1,False,N/A,14.0,25.0000,37.38,0.300,,2025-05-31 23:00:00.0000000,2025-05-31 23:11:00.0000000,5,商品カテゴリ: USBガジェット・アクセサリー
604,2,USB rocket ランチャー (グレー),スチールグレー,Each,Each,N/A,N/A,14,1,False,N/A,14.0,25.0000,37.38,0.300,,2025-05-31 23:11:00.0000000,9999-12-31 23:59:59.9999990,5,商品カテゴリ: USBガジェット・アクセサリー
219,1,USB missile ランチャー (緑),N/A,Each,Each,N/A,N/A,14,1,False,N/A,14.0,25.0000,37.38,0.300,,2022-01-01 00:00:00.0000000,2025-05-31 23:00:00.0000000,5,商品カテゴリ: ガジェット・電子機器 > USBガジェット > USBミサイルランチャー
292,1,USB missile ランチャー (緑),N/A,Each,Each,N/A,N/A,14,1,False,N/A,14.0,25.0000,37.38,0.300,,2025-05-31 23:00:00.0000000,2025-05-31 23:11:00.0000000,5,商品カテゴリ: ガジェット・電子機器 > USBアクセサリー > USBミサイルランチャー
603,1,USB missile ランチャー (緑),N/A,Each,Each,N/A,N/A,14,1,False,N/A,14.0,25.0000,37.38,0.300,,2025-05-31 23:11:00.0000000,9999-12-31 23:59:59.9999990,5,商品カテゴリ: ガジェット・電子機器 > USBアクセサリー > USBミサイルランチャー
207,13,USB食品型フラッシュドライブ - エビカクテル,N/A,Each,Each,N/A,N/A,14,1,False,N/A,14.0,32.0000,47.84,0.050,,2022-01-01 00:00:00.0000000,2025-05-31 23:00:00.0000000,5,商品カテゴリ: 電子機器・アクセサリー > USB機器 > USBフラッシュドライブ
211,9,USB食品型フラッシュドライブ - バナナ,N/A,Each,Each,N/A,N/A,14,1,False,N/A,14.0,32.0000,47.84,0.050,,2022-01-01 00:00:00.0000000,2025-05-31 23:00:00.0000000,5,商品カテゴリ: 電子機器・アクセサリー > USB機器 > USBフラッシュドライブ
215,5,USB食品型フラッシュドライブ - ハンバーガー,N/A,Each,Each,N/A,N/A,14,1,False,N/A,14.0,32.0000,47.84,0.050,,2022-01-01 00:00:00.0000000,2025-05-31 23:00:00.0000000,5,商品カテゴリ: 電子機器・アクセサリー > USB機器 > USBフラッシュドライブ
239,13,USB食品型フラッシュドライブ - エビカクテル,N/A,Each,Each,N/A,N/A,14,1,False,N/A,14.0,32.0000,47.84,0.050,,2025-05-31 23:00:00.0000000,2025-05-31 23:09:00.0000000,5,商品カテゴリ: 電子機器・アクセサリー > USB機器 > USBフラッシュドライブ
243,9,USB食品型フラッシュドライブ - バナナ,N/A,Each,Each,N/A,N/A,14,1,False,N/A,14.0,32.0000,47.84,0.050,,2025-05-31 23:00:00.0000000,2025-05-31 23:09:00.0000000,5,商品カテゴリ: 電子機器・アクセサリー > USB機器 > USBフラッシュドライブ
245,7,USB食品型フラッシュドライブ - ピザスライス,N/A,Each,Each,N/A,N/A,14,1,False,N/A,14.0,32.0000,47.84,0.050,,2025-05-31 23:00:00.0000000,2025-05-31 23:09:00.0000000,5,商品カテゴリ: 電子機器・アクセサリー > USB機器 > USBフラッシュドライブ
247,5,USB食品型フラッシュドライブ - ハンバーガー,N/A,Each,Each,N/A,N/A,14,1,False,N/A,14.0,32.0000,47.84,0.050,,2025-05-31 23:00:00.0000000,2025-05-31 23:09:00.0000000,5,商品カテゴリ: 電子機器・アクセサリー > USB機器 > USBフラッシュドライブ
539,13,USB食品型フラッシュドライブ - エビカクテル,N/A,Each,Each,N/A,N/A,14,1,False,N/A,14.0,32.0000,47.84,0.050,,2025-05-31 23:09:00.0000000,2025-05-31 23:11:00.0000000,5,商品カテゴリ: 電子機器・アクセサリー > USB機器 > USBフラッシュドライブ
543,9,USB食品型フラッシュドライブ - バナナ,N/A,Each,Each,N/A,N/A,14,1,False,N/A,14.0,32.0000,47.84,0.050,,2025-05-31 23:09:00.0000000,2025-05-31 23:11:00.0000000,5,商品カテゴリ: 電子機器・アクセサリー > USB機器 > USBフラッシュドライブ
545,7,USB食品型フラッシュドライブ - ピザスライス,N/A,Each,Each,N/A,N/A,14,1,False,N/A,14.0,32.0000,47.84,0.050,,2025-05-31 23:09:00.0000000,2025-05-31 23:11:00.0000000,5,商品カテゴリ: 電子機器・アクセサリー > USB機器 > USBフラッシュドライブ
547,5,USB食品型フラッシュドライブ - ハンバーガー,N/A,Each,Each,N/A,N/A,14,1,False,N/A,14.0,32.0000,47.84,0.050,,2025-05-31 23:09:00.0000000,2025-05-31 23:11:00.0000000,5,商品カテゴリ: 電子機器・アクセサリー > USB機器 > USBフラッシュドライブ
594,7,USB食品型フラッシュドライブ - ピザスライス,N/A,Each,Each,N/A,N/A,14,1,False,N/A,14.0,32.0000,47.84,0.050,,2025-05-31 23:11:00.0000000,9999-12-31 23:59:59.9999990,5,商品カテゴリ: 電子機器・アクセサリー > USB機器 > USBフラッシュドライブ
600,13,USB食品型フラッシュドライブ - エビカクテル,N/A,Each,Each,N/A,N/A,14,1,False,N/A,14.0,32.0000,47.84,0.050,,2025-05-31 23:11:00.0000000,9999-12-31 23:59:59.9999990,5,商品カテゴリ: 電子機器・アクセサリー > USB機器 > USBフラッシュドライブ
206,14,USB食品型フラッシュドライブ - fortune クッキー,N/A,Each,Each,N/A,N/A,14,1,False,N/A,14.0,32.0000,47.84,0.050,,2022-01-01 00:00:00.0000000,2025-05-31 23:00:00.0000000,5,商品カテゴリ: USBアクセサリー
208,12,USB食品型フラッシュドライブ - ドーナツ,N/A,Each,Each,N/A,N/A,14,1,False,N/A,14.0,32.0000,47.84,0.050,,2022-01-01 00:00:00.0000000,2025-05-31 23:00:00.0000000,5,商品カテゴリ: USBフラッシュドライブ
209,11,USB食品型フラッシュドライブ - クッキー,N/A,Each,Each,N/A,N/A,14,1,False,N/A,14.0,32.0000,47.84,0.050,,2022-01-01 00:00:00.0000000,2025-05-31 23:00:00.0000000,5,商品カテゴリ: USB食品型フラッシュドライブ
213,7,USB食品型フラッシュドライブ - ピザスライス,N/A,Each,Each,N/A,N/A,14,1,False,N/A,14.0,32.0000,47.84,0.050,,2022-01-01 00:00:00.0000000,2025-05-31 23:00:00.0000000,5,商品カテゴリ: 電子機器・アクセサリー > USB機器 > USBフラッシュドライブ > ピザスライス型
214,6,USB食品型フラッシュドライブ - ホットドッグ,N/A,Each,Each,N/A,N/A,14,1,False,N/A,14.0,32.0000,47.84,0.050,,2022-01-01 00:00:00.0000000,2025-05-31 23:00:00.0000000,5,商品カテゴリ: USBアクセサリー・フラッシュドライブ
216,4,USB食品型フラッシュドライブ - 寿司ロール,N/A,Each,Each,N/A,N/A,14,1,False,N/A,14.0,32.0000,47.84,0.050,,2022-01-01 00:00:00.0000000,2025-05-31 23:00:00.0000000,5,"商品カテゴリ: USB食品型フラッシュドライブ, 寿司ロールデザイン"
238,14,USB食品型フラッシュドライブ - fortune クッキー,N/A,Each,Each,N/A,N/A,14,1,False,N/A,14.0,32.0000,47.84,0.050,,2025-05-31 23:00:00.0000000,2025-05-31 23:09:00.0000000,5,商品カテゴリ: USBアクセサリー
240,12,USB食品型フラッシュドライブ - ドーナツ,N/A,Each,Each,N/A,N/A,14,1,False,N/A,14.0,32.0000,47.84,0.050,,2025-05-31 23:00:00.0000000,2025-05-31 23:09:00.0000000,5,商品カテゴリ: USBフラッシュドライブ
241,11,USB食品型フラッシュドライブ - クッキー,N/A,Each,Each,N/A,N/A,14,1,False,N/A,14.0,32.0000,47.84,0.050,,2025-05-31 23:00:00.0000000,2025-05-31 23:09:00.0000000,5,商品カテゴリ: USB食品型フラッシュドライブ
246,6,USB食品型フラッシュドライブ - ホットドッグ,N/A,Each,Each,N/A,N/A,14,1,False,N/A,14.0,32.0000,47.84,0.050,,2025-05-31 23:00:00.0000000,2025-05-31 23:09:00.0000000,5,商品カテゴリ: USBアクセサリー・フラッシュドライブ
248,4,USB食品型フラッシュドライブ - 寿司ロール,N/A,Each,Each,N/A,N/A,14,1,False,N/A,14.0,32.0000,47.84,0.050,,2025-05-31 23:00:00.0000000,2025-05-31 23:09:00.0000000,5,商品カテゴリ: USBフラッシュドライブ
538,14,USB食品型フラッシュドライブ - fortune クッキー,N/A,Each,Each,N/A,N/A,14,1,False,N/A,14.0,32.0000,47.84,0.050,,2025-05-31 23:09:00.0000000,2025-05-31 23:11:00.0000000,5,商品カテゴリ: USBアクセサリー
540,12,USB食品型フラッシュドライブ - ドーナツ,N/A,Each,Each,N/A,N/A,14,1,False,N/A,14.0,32.0000,47.84,0.050,,2025-05-31 23:09:00.0000000,2025-05-31 23:11:00.0000000,5,商品カテゴリ: USB食品型フラッシュドライブ
541,11,USB食品型フラッシュドライブ - クッキー,N/A,Each,Each,N/A,N/A,14,1,False,N/A,14.0,32.0000,47.84,0.050,,2025-05-31 23:09:00.0000000,2025-05-31 23:11:00.0000000,5,商品カテゴリ: USB食品型フラッシュドライブ
546,6,USB食品型フラッシュドライブ - ホットドッグ,N/A,Each,Each,N/A,N/A,14,1,False,N/A,14.0,32.0000,47.84,0.050,,2025-05-31 23:09:00.0000000,2025-05-31 23:11:00.0000000,5,商品カテゴリ: USBアクセサリー・フラッシュドライブ
548,4,USB食品型フラッシュドライブ - 寿司ロール,N/A,Each,Each,N/A,N/A,14,1,False,N/A,14.0,32.0000,47.84,0.050,,2025-05-31 23:09:00.0000000,2025-05-31 23:11:00.0000000,5,商品カテゴリ: USBフラッシュドライブ・記憶媒体
591,4,USB食品型フラッシュドライブ - 寿司ロール,N/A,Each,Each,N/A,N/A,14,1,False,N/A,14.0,32.0000,47.84,0.050,,2025-05-31 23:11:00.0000000,9999-12-31 23:59:59.9999990,5,"商品カテゴリ: USB食品型フラッシュドライブ, 寿司ロールデザイン"
592,5,USB食品型フラッシュドライブ - ハンバーガー,N/A,Each,Each,N/A,N/A,14,1,False,N/A,14.0,32.0000,47.84,0.050,,2025-05-31 23:11:00.0000000,9999-12-31 23:59:59.9999990,5,商品カテゴリ: 電子機器・アクセサリー > USB関連商品 > USBフラッシュドライブ
593,6,USB食品型フラッシュドライブ - ホットドッグ,N/A,Each,Each,N/A,N/A,14,1,False,N/A,14.0,32.0000,47.84,0.050,,2025-05-31 23:11:00.0000000,9999-12-31 23:59:59.9999990,5,商品カテゴリ: USBアクセサリー・フラッシュドライブ
596,9,USB食品型フラッシュドライブ - バナナ,N/A,Each,Each,N/A,N/A,14,1,False,N/A,14.0,32.0000,47.84,0.050,,2025-05-31 23:11:00.0000000,9999-12-31 23:59:59.9999990,5,商品カテゴリ: 電子機器・アクセサリー > USBフラッシュドライブ > バナナ型
598,11,USB食品型フラッシュドライブ - クッキー,N/A,Each,Each,N/A,N/A,14,1,False,N/A,14.0,32.0000,47.84,0.050,,2025-05-31 23:11:00.0000000,9999-12-31 23:59:59.9999990,5,商品カテゴリ: USB食品型フラッシュドライブ
599,12,USB食品型フラッシュドライブ - ドーナツ,N/A,Each,Each,N/A,N/A,14,1,False,N/A,14.0,32.0000,47.84,0.050,,2025-05-31 23:11:00.0000000,9999-12-31 23:59:59.9999990,5,商品カテゴリ: USB食品型フラッシュドライブ
601,14,USB食品型フラッシュドライブ - fortune クッキー,N/A,Each,Each,N/A,N/A,14,1,False,N/A,14.0,32.0000,47.84,0.050,,2025-05-31 23:11:00.0000000,9999-12-31 23:59:59.9999990,5,商品カテゴリ: USBアクセサリー
210,10,USB食品型フラッシュドライブ - チョコレート bar,N/A,Each,Each,N/A,N/A,14,1,False,N/A,14.0,32.0000,47.84,0.050,,2022-01-01 00:00:00.0000000,2025-05-31 23:00:00.0000000,5,"商品カテゴリ: USB食品型フラッシュドライブ, チョコレートバー型USBメモリ"
242,10,USB食品型フラッシュドライブ - チョコレート bar,N/A,Each,Each,N/A,N/A,14,1,False,N/A,14.0,32.0000,47.84,0.050,,2025-05-31 23:00:00.0000000,2025-05-31 23:09:00.0000000,5,商品カテゴリ: 電子機器・アクセサリー > USB関連商品 > USBフラッシュドライブ
542,10,USB食品型フラッシュドライブ - チョコレート bar,N/A,Each,Each,N/A,N/A,14,1,False,N/A,14.0,32.0000,47.84,0.050,,2025-05-31 23:09:00.0000000,2025-05-31 23:11:00.0000000,5,"商品カテゴリ: USB食品型フラッシュドライブ, チョコレートバー型USBメモリ"
597,10,USB食品型フラッシュドライブ - チョコレート bar,N/A,Each,Each,N/A,N/A,14,1,False,N/A,14.0,32.0000,47.84,0.050,,2025-05-31 23:11:00.0000000,9999-12-31 23:59:59.9999990,5,"商品カテゴリ: USBフラッシュドライブ, 食品, チョコレートバー"
566,33,プログラマージョークマグカップ - that's a hardware problem (黒),黒,Each,Each,N/A,N/A,12,1,False,N/A,12.0,13.0000,19.44,0.150,,2025-05-31 23:10:00.0000000,9999-12-31 23:59:59.9999990,5,商品カテゴリ: 電子機器・周辺機器
556,23,DBA ジョーク マグカップ - 場合による (黒),黒,Each,Each,N/A,N/A,12,1,False,N/A,12.0,13.0000,19.44,0.150,,2025-05-31 23:10:00.0000000,9999-12-31 23:59:59.9999990,5,商品カテゴリ: ジョークグッズ
578,45,プログラマージョークマグカップ - 世界には10種類の人がいる (黒),黒,Each,Each,N/A,N/A,12,1,False,N/A,12.0,13.0000,19.44,0.150,,2025-05-31 23:10:00.0000000,9999-12-31 23:59:59.9999990,5,商品カテゴリ: 書籍・コミック > プログラミング・IT > プログラマー向け書籍
568,35,プログラマージョークマグカップ - 今は楽しみが予期されていませんでした (黒),黒,Each,Each,N/A,N/A,12,1,False,N/A,12.0,13.0000,19.44,0.150,,2025-05-31 23:10:00.0000000,9999-12-31 23:59:59.9999990,5,商品カテゴリ: ゲーム・ホビー > ボードゲーム・カードゲーム > ボードゲーム
560,27,DBA ジョーク マグカップ - SELECT カフェイン FROM マグカップ (黒),黒,Each,Each,N/A,N/A,12,1,False,N/A,12.0,13.0000,19.44,0.150,,2025-05-31 23:10:00.0000000,9999-12-31 23:59:59.9999990,5,商品カテゴリ: ジョーク・マグカップ・カフェイン・マグカップ・ブラック
564,31,プログラマージョークマグカップ - 10月31日 = 12月25日 (黒),黒,Each,Each,N/A,N/A,12,1,False,N/A,12.0,13.0000,19.44,0.150,,2025-05-31 23:10:00.0000000,9999-12-31 23:59:59.9999990,5,商品カテゴリ: プログラマー向けアクセサリー
570,37,プログラマージョークマグカップ - ハンマーがC++の場合 (黒),黒,Each,Each,N/A,N/A,12,1,False,N/A,12.0,13.0000,19.44,0.150,,2025-05-31 23:10:00.0000000,9999-12-31 23:59:59.9999990,5,商品カテゴリ: プログラミング書籍 > C++ > ハンマー関連
590,57,ITジョークマグカップ - ハードウェア：コンピュータの蹴れる部分 (黒),黒,Each,Each,N/A,N/A,12,1,False,N/A,12.0,13.0000,19.44,0.150,,2025-05-31 23:10:00.0000000,9999-12-31 23:59:59.9999990,5,商品カテゴリ: ITアクセサリー > ジョークグッズ > ハードウェア > コンピュータ部品 > ケーブル・コネクタ
554,21,DBA ジョーク マグカップ - もしかしてDBAかも (黒),黒,Each,Each,N/A,N/A,12,1,False,N/A,12.0,13.0000,19.44,0.150,,2025-05-31 23:10:00.0000000,9999-12-31 23:59:59.9999990,5,商品カテゴリ: ジョークグッズ・マジック用品
576,43,プログラマージョークマグカップ - 再帰を理解するには再帰を理解する必要がある (黒),黒,Each,Each,N/A,N/A,12,1,False,N/A,12.0,13.0000,19.44,0.150,,2025-05-31 23:10:00.0000000,9999-12-31 23:59:59.9999990,5,商品カテゴリ: 書籍・技術書
582,49,プログラマージョークマグカップ - このコードはツールによって生成されました (黒),黒,Each,Each,N/A,N/A,12,1,False,N/A,12.0,13.0000,19.44,0.150,,2025-05-31 23:10:00.0000000,9999-12-31 23:59:59.9999990,5,商品カテゴリ: ソフトウェア・プログラミングツール
586,53,ITジョークマグカップ - キーボードが見つかりません … F1キーを押して続行 (黒),黒,Each,Each,N/A,N/A,12,1,False,N/A,12.0,13.0000,19.44,0.150,,2025-05-31 23:10:00.0000000,9999-12-31 23:59:59.9999990,5,商品カテゴリ: IT周辺機器 > キーボード > メンテナンス・修理用品
574,41,プログラマージョークマグカップ - (ヒップ、ヒップ、配列) (黒),黒,Each,Each,N/A,N/A,12,1,False,N/A,12.0,13.0000,19.44,0.150,,2025-05-31 23:10:00.0000000,9999-12-31 23:59:59.9999990,5,商品カテゴリ: プログラマー用アクセサリー
584,51,プログラマージョークマグカップ - 古いC開発者は死なない (黒),黒,Each,Each,N/A,N/A,12,1,False,N/A,12.0,13.0000,19.44,0.150,,2025-05-31 23:10:00.0000000,9999-12-31 23:59:59.9999990,5,商品カテゴリ: 書籍・コミック > プログラミング・開発 > プログラマー向け書籍
572,39,プログラマージョークマグカップ - 継承はOOで金持ちになる方法 (黒),黒,Each,Each,N/A,N/A,12,1,False,N/A,12.0,13.0000,19.44,0.150,,2025-05-31 23:10:00.0000000,9999-12-31 23:59:59.9999990,5,商品カテゴリ: 書籍・教育・プログラミング教材
558,25,DBA ジョーク マグカップ - 順番に並べてあげる (黒),黒,Each,Each,N/A,N/A,12,1,False,N/A,12.0,13.0000,19.44,0.150,,2025-05-31 23:10:00.0000000,9999-12-31 23:59:59.9999990,5,商品カテゴリ: ジョークグッズ
552,19,DBA ジョーク マグカップ - だーーーーた (黒),黒,Each,Each,N/A,N/A,12,1,False,N/A,12.0,13.0000,19.44,0.150,,2025-05-31 23:10:00.0000000,9999-12-31 23:59:59.9999990,5,商品カテゴリ: ジョークグッズ
580,47,プログラマージョークマグカップ - fooがバーに入ってくる (黒),黒,Each,Each,N/A,N/A,12,1,False,N/A,12.0,13.0000,19.44,0.150,,2025-05-31 23:10:00.0000000,9999-12-31 23:59:59.9999990,5,商品カテゴリ: プログラミング関連グッズ
562,29,DBA ジョーク マグカップ - 2種類のDBA (黒),黒,Each,Each,N/A,N/A,12,1,False,N/A,12.0,13.0000,19.44,0.150,,2025-05-31 23:10:00.0000000,9999-12-31 23:59:59.9999990,5,商品カテゴリ: ジョークグッズ・マジック用品
550,17,DBA ジョーク マグカップ - 結合してもいいですか？ (黒),黒,Each,Each,N/A,N/A,12,1,False,N/A,12.0,13.0000,19.44,0.150,,2025-05-31 23:10:00.0000000,9999-12-31 23:59:59.9999990,5,商品カテゴリ: ジョークグッズ・マジック用品
588,55,ITジョークマグカップ - その動作は仕様です (黒),黒,Each,Each,N/A,N/A,12,1,False,N/A,12.0,13.0000,19.44,0.150,,2025-05-31 23:10:00.0000000,9999-12-31 23:59:59.9999990,5,商品カテゴリ: ITアクセサリー
273,33,プログラマージョークマグカップ - that's a hardware problem (黒),黒,Each,Each,N/A,N/A,12,1,False,N/A,12.0,13.0000,19.44,0.150,,2025-05-31 23:00:00.0000000,2025-05-31 23:10:00.0000000,5,商品カテゴリ: 電子機器・周辺機器
283,23,DBA ジョーク マグカップ - 場合による (黒),黒,Each,Each,N/A,N/A,12,1,False,N/A,12.0,13.0000,19.44,0.150,,2025-05-31 23:00:00.0000000,2025-05-31 23:10:00.0000000,5,商品カテゴリ: ジョークグッズ
261,45,プログラマージョークマグカップ - 世界には10種類の人がいる (黒),黒,Each,Each,N/A,N/A,12,1,False,N/A,12.0,13.0000,19.44,0.150,,2025-05-31 23:00:00.0000000,2025-05-31 23:10:00.0000000,5,商品カテゴリ: 書籍・教育用品 > プログラミング・IT > プログラマー向け書籍
271,35,プログラマージョークマグカップ - 今は楽しみが予期されていませんでした (黒),黒,Each,Each,N/A,N/A,12,1,False,N/A,12.0,13.0000,19.44,0.150,,2025-05-31 23:00:00.0000000,2025-05-31 23:10:00.0000000,5,商品カテゴリ: プログラマーグッズ・アクセサリー
279,27,DBA ジョーク マグカップ - SELECT カフェイン FROM マグカップ (黒),黒,Each,Each,N/A,N/A,12,1,False,N/A,12.0,13.0000,19.44,0.150,,2025-05-31 23:00:00.0000000,2025-05-31 23:10:00.0000000,5,商品カテゴリ: ジョーク・マグカップ・カフェイン・マグカップ・ブラック
275,31,プログラマージョークマグカップ - 10月31日 = 12月25日 (黒),黒,Each,Each,N/A,N/A,12,1,False,N/A,12.0,13.0000,19.44,0.150,,2025-05-31 23:00:00.0000000,2025-05-31 23:10:00.0000000,5,商品カテゴリ: プログラマー向けアクセサリー
269,37,プログラマージョークマグカップ - ハンマーがC++の場合 (黒),黒,Each,Each,N/A,N/A,12,1,False,N/A,12.0,13.0000,19.44,0.150,,2025-05-31 23:00:00.0000000,2025-05-31 23:10:00.0000000,5,商品カテゴリ: プログラミング書籍 > C++ > ハンマー関連
249,57,ITジョークマグカップ - ハードウェア：コンピュータの蹴れる部分 (黒),黒,Each,Each,N/A,N/A,12,1,False,N/A,12.0,13.0000,19.44,0.150,,2025-05-31 23:00:00.0000000,2025-05-31 23:10:00.0000000,5,商品カテゴリ: ITアクセサリー > ジョークグッズ > ハードウェア > コンピュータ部品 > ケーブル・コネクタ
285,21,DBA ジョーク マグカップ - もしかしてDBAかも (黒),黒,Each,Each,N/A,N/A,12,1,False,N/A,12.0,13.0000,19.44,0.150,,2025-05-31 23:00:00.0000000,2025-05-31 23:10:00.0000000,5,商品カテゴリ: ジョークグッズ・マジック用品
263,43,プログラマージョークマグカップ - 再帰を理解するには再帰を理解する必要がある (黒),黒,Each,Each,N/A,N/A,12,1,False,N/A,12.0,13.0000,19.44,0.150,,2025-05-31 23:00:00.0000000,2025-05-31 23:10:00.0000000,5,商品カテゴリ: 書籍・技術書・プログラミング
257,49,プログラマージョークマグカップ - このコードはツールによって生成されました (黒),黒,Each,Each,N/A,N/A,12,1,False,N/A,12.0,13.0000,19.44,0.150,,2025-05-31 23:00:00.0000000,2025-05-31 23:10:00.0000000,5,商品カテゴリ: プログラミングツール・ソフトウェア
253,53,ITジョークマグカップ - キーボードが見つかりません … F1キーを押して続行 (黒),黒,Each,Each,N/A,N/A,12,1,False,N/A,12.0,13.0000,19.44,0.150,,2025-05-31 23:00:00.0000000,2025-05-31 23:10:00.0000000,5,商品カテゴリ: IT周辺機器 > キーボード > メンテナンス・修理用品
265,41,プログラマージョークマグカップ - (ヒップ、ヒップ、配列) (黒),黒,Each,Each,N/A,N/A,12,1,False,N/A,12.0,13.0000,19.44,0.150,,2025-05-31 23:00:00.0000000,2025-05-31 23:10:00.0000000,5,商品カテゴリ: プログラマーグッズ > キャップ > ヒップホップ・ストリート系 > 黒色
255,51,プログラマージョークマグカップ - 古いC開発者は死なない (黒),黒,Each,Each,N/A,N/A,12,1,False,N/A,12.0,13.0000,19.44,0.150,,2025-05-31 23:00:00.0000000,2025-05-31 23:10:00.0000000,5,商品カテゴリ: 書籍・コミック > プログラミング・開発 > プログラマー向け書籍
267,39,プログラマージョークマグカップ - 継承はOOで金持ちになる方法 (黒),黒,Each,Each,N/A,N/A,12,1,False,N/A,12.0,13.0000,19.44,0.150,,2025-05-31 23:00:00.0000000,2025-05-31 23:10:00.0000000,5,商品カテゴリ: プログラマー向け書籍・技術書
281,25,DBA ジョーク マグカップ - 順番に並べてあげる (黒),黒,Each,Each,N/A,N/A,12,1,False,N/A,12.0,13.0000,19.44,0.150,,2025-05-31 23:00:00.0000000,2025-05-31 23:10:00.0000000,5,商品カテゴリ: ジョークグッズ
287,19,DBA ジョーク マグカップ - だーーーーた (黒),黒,Each,Each,N/A,N/A,12,1,False,N/A,12.0,13.0000,19.44,0.150,,2025-05-31 23:00:00.0000000,2025-05-31 23:10:00.0000000,5,商品カテゴリ: ジョークグッズ・マジック用品
259,47,プログラマージョークマグカップ - fooがバーに入ってくる (黒),黒,Each,Each,N/A,N/A,12,1,False,N/A,12.0,13.0000,19.44,0.150,,2025-05-31 23:00:00.0000000,2025-05-31 23:10:00.0000000,5,商品カテゴリ: プログラマーグッズ
277,29,DBA ジョーク マグカップ - 2種類のDBA (黒),黒,Each,Each,N/A,N/A,12,1,False,N/A,12.0,13.0000,19.44,0.150,,2025-05-31 23:00:00.0000000,2025-05-31 23:10:00.0000000,5,商品カテゴリ: ジョークグッズ > マジック用品 > DBA (黒)
289,17,DBA ジョーク マグカップ - 結合してもいいですか？ (黒),黒,Each,Each,N/A,N/A,12,1,False,N/A,12.0,13.0000,19.44,0.150,,2025-05-31 23:00:00.0000000,2025-05-31 23:10:00.0000000,5,商品カテゴリ: ジョークグッズ・マジック用品
251,55,ITジョークマグカップ - その動作は仕様です (黒),黒,Each,Each,N/A,N/A,12,1,False,N/A,12.0,13.0000,19.44,0.150,,2025-05-31 23:00:00.0000000,2025-05-31 23:10:00.0000000,5,商品カテゴリ: IT機器・アクセサリ
187,33,プログラマージョークマグカップ - that's a hardware problem (黒),黒,Each,Each,N/A,N/A,12,1,False,N/A,12.0,13.0000,19.44,0.150,,2022-01-01 00:00:00.0000000,2025-05-31 23:00:00.0000000,5,商品カテゴリ: 電子機器・周辺機器
